#                <userDataType codeMap="center=0,mid-east=1,north=2,north-east=3,south=4,south-east=5,? = 0 1 2 3 4 5 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="6"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="6" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.16666666666666666</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG2_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	rateIndicator.location.11	rateIndicator.location.12	rateIndicator.location.13	rateIndicator.location.14	rateIndicator.location.15	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	relativeGeoRates.location.11	relativeGeoRates.location.12	relativeGeoRates.location.13	relativeGeoRates.location.14	relativeGeoRates.location.15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_north-east	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG2_BI_fin_v2_seqs	freqParameter.SubG2_BI_fin_v2_seqs.1	freqParameter.SubG2_BI_fin_v2_seqs.2	freqParameter.SubG2_BI_fin_v2_seqs.3	freqParameter.SubG2_BI_fin_v2_seqs.4	rateAC.SubG2_BI_fin_v2_seqs	rateAG.SubG2_BI_fin_v2_seqs	rateAT.SubG2_BI_fin_v2_seqs	rateCG.SubG2_BI_fin_v2_seqs	rateGT.SubG2_BI_fin_v2_seqs	gammaShape.SubG2_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
92700000	-44472.8722145236	-44182.675557941024	-290.19665658257554	-44020.882590541565	0.8456473461469913	0	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0.6876288714510238	0.6800336305281613	2.425616060673638	0.5372550579667422	0.41890116879079753	0.07097154774541162	1.858590025316828	0.23443709552242187	2.059980847435357	0.32703977583041227	0.21207174246958516	0.8139903241571438	0.38289609717775785	0.6173020692137687	1.2526281474789978	1.7882575706731898	0.0	0.6800336305281613	2.425616060673638	0.5372550579667422	0.0	0.07097154774541162	1.858590025316828	0.0	2.059980847435357	0.0	0.0	0.0	0.0	0.0	1.2526281474789978	3.6282767214129507E-4	0.29918704009947206	0.18249401375893057	0.19180008758912234	0.326518858552475	0.05310229263415153	0.31495087256842	0.025473770534127322	0.026589402138827423	0.22738006251929607	0.08540347503497084	-261.09608145262536	23.00520243065585	34.47424318665889	35.12511271327018	21.79914475906118	30.675740490633437	64.16350014753912	26.214000887358278	10.32311975194537	14.066005339516613	4.5694733909686835	4.752553083836795	3.0511000083736057	2.2251299371218956	3.5042036924572075	1.283069574679601	8.981921859009702	2.7585166111177255	1.0932079036686992	4.67169675564196	2.6364076465351776	0.888400964512519	1.9080616140756688	0.7909114260794632	0.542305521717397	0.21091201538594412	0.36260067579215205	0.19700725719746512	0.21243933071864166	0.20446792378992604	0.1675960343043672	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	12.924234053989247	
93600000	-44449.5548828785	-44173.28003323368	-276.27484964482784	-44017.06332705653	0.7427418931941787	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0.5244006267112908	0.7341914848552944	2.5238684984661415	1.061173471008289	0.5381776336714222	1.0212503582018868	1.524488886827959	1.6773069283694282	0.27450011659688717	1.154193162898276	0.7073239469290848	0.8152263593335282	0.8646054800838175	1.4276099070402581	2.6044996063218235	2.35041591423605	0.0	0.7341914848552944	2.5238684984661415	1.061173471008289	0.5381776336714222	0.0	1.524488886827959	0.0	0.0	1.154193162898276	0.0	0.0	0.0	0.0	2.6044996063218235	4.1102245331274485E-4	0.29833659076992564	0.17902444119133049	0.1998372277393905	0.3228017402993533	0.055896709763062234	0.3386446115088029	0.032510120925195854	0.010696046241206033	0.19291688567258172	0.09743316122440125	-248.9489479427547	10.095426460787595	11.63249464007155	18.39971125252083	29.023309181621812	33.5083402093968	67.02707011086237	38.213816246926086	13.160332237380429	39.41619351576201	5.543503216933972	8.669999576611085	2.778221502258528	2.8611680099224115	3.030147567489476	1.0017409112782372	2.243470999651773	3.5488752624114523	5.917803204052165	3.2240886645215037	1.7332387493011343	1.7126901608659932	0.9335384893578431	0.2506648999954162	0.9549312146534118	0.28413927064599237	0.2133684700322081	0.24268257385628875	0.19273917846597974	0.1435536552833884	0.10955251208160732	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	1.6315621432989464	
94500000	-44456.68609245352	-44167.18090946767	-289.5051829858506	-44005.29569794479	1.0169708291117594	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0.26957626994087247	0.4321090253921405	0.703760271898749	0.8151460522011468	0.6105771976241723	1.4752266087911183	0.22228793806700226	0.8287299888831119	1.9662841168158554	0.107324637323928	1.4673474810924023	0.4625945011773141	0.35926072132759995	0.8000515100137134	0.7113434091089335	2.0533324804651656	0.26957626994087247	0.4321090253921405	0.703760271898749	0.0	0.6105771976241723	0.0	0.22228793806700226	0.8287299888831119	0.0	0.0	0.0	0.0	0.35926072132759995	0.0	0.7113434091089335	3.467122519832411E-4	0.30038091554695723	0.18107974760192078	0.19320434800775468	0.32533498884336753	0.06834799498565172	0.33130468138504326	0.02305703148644132	0.031856317225888074	0.2116597335286173	0.07558103621636428	-265.56139671561124	8.416238540027246	45.74684153043696	44.87198862058432	32.007918794827724	32.005620769725496	9.946414936606567	6.047218570765518	15.941461151672053	9.754239172579284	27.890967743602314	10.764980333946799	7.861464377714907	4.324367504714066	5.234748540820581	5.143308793010867	3.214303451116827	0.623873037436031	0.9598605564368109	1.2715214328168198	1.1791807698693964	0.1825281499449298	0.29784782599528076	0.19879699052535124	0.48478010812368816	0.3170438346471699	1.4056609337554171	1.9797526103377663	0.9264576787805029	0.31544134711721233	0.4549129989698924	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	2.1227748106416993	
95400000	-44452.50313743483	-44170.57429044775	-281.92884698708315	-44008.130271120026	0.7763809203923591	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0.31280208166778745	0.9067351085846458	1.9162115203759102	0.8643616906801067	0.45567247459473315	1.1645093482175288	0.5434146404565188	0.45199904328493945	0.29252105638668974	0.7051304027830788	2.0592489357646846	3.226755785581902	1.6924989189155124	1.607024007975487	0.728118343176689	2.0317000803680196	0.0	0.9067351085846458	1.9162115203759102	0.8643616906801067	0.0	0.0	0.5434146404565188	0.0	0.0	0.7051304027830788	0.0	0.0	0.0	1.607024007975487	0.728118343176689	3.946968995377928E-4	0.29923091730893936	0.17907714285923354	0.19330489841166518	0.3283870414201619	0.0452688042928039	0.3434859951033668	0.04835754400295957	0.022778427608025155	0.18388565072095653	0.021441633203936505	-248.2973644064762	53.48665988383102	17.36456940149575	18.380332434395402	19.056945325283053	44.68465656652355	8.111856949824347	14.989969789795726	9.941851840778035	11.05840657179502	10.226647652898363	8.006060861001352	8.02497028261696	6.541053672578912	4.661737470243487	6.491882764251774	3.022891660569635	1.6168047230483331	4.102465678178177	4.2109969489110926	1.515789349970256	0.7066969461923982	1.3306071292131836	1.9806271768754613	0.49829549514016946	0.25737173799252866	0.28324298579671064	0.12386587948750012	0.1867483970773274	0.1067203802734753	0.08859971536034102	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	12.703493636621156	
96300000	-44453.19555933242	-44181.332118035905	-271.863441296514	-44020.859922768424	0.8511865285213839	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0.11497663367931032	0.42393542713554344	1.5463266937499265	0.7707697289125093	0.6652729902925514	0.17263564935322534	0.7433124807439903	2.9575268149658167	0.008446220144425576	1.6698248856089053	2.4638096267654825	0.19336423514416537	0.7573810244882736	3.791108379481653	0.12477966647453236	3.2029217586494108	0.11497663367931032	0.0	1.5463266937499265	0.0	0.6652729902925514	0.0	0.7433124807439903	2.9575268149658167	0.0	1.6698248856089053	0.0	0.0	0.0	0.0	0.12477966647453236	3.429399090602486E-4	0.2981390948078178	0.17725803784145264	0.2002167172848322	0.32438615006589744	0.03486783379424069	0.2718780755386837	0.03598229529222133	0.0628238616369523	0.13951304918298943	0.10865300639869248	-241.21171033673917	11.816990930047742	41.257392287825645	34.70955703970212	35.385358974956546	61.21526534646403	25.763548893522845	17.97577827964119	15.044826415589538	44.91111254579252	11.883245164712317	25.94474149505352	4.867656070425146	5.4276753001656735	2.3840768315108596	1.5787130582161706	0.7523988295101545	1.1265398191678888	0.37837560796265113	1.591677610657426	1.7223431995225507	1.5071356181090498	0.5439265650698994	0.33905905251158835	0.8901545503355227	0.4061908466115568	0.4052285284787987	0.5003176706070943	0.15266932901642954	0.2260684414869449	0.17770340930969888	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	5.65526890098021	
97200000	-44503.437775436636	-44188.122213011855	-315.31556242478337	-44030.92657454577	1.0096901117059496	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1.8483799393014098	3.18208674500433	4.861546313460967	2.2042636154739714	0.568312870184422	1.9568576599177854	0.5635541899217879	0.09636325339740144	2.0933897939313204	2.134831476648524	2.401396505203165	0.925586709750602	1.7802861478544738	0.13988343921590715	0.9964552615071419	1.6409833326048409	0.0	0.0	4.861546313460967	0.0	0.0	0.0	0.5635541899217879	0.0	0.0	2.134831476648524	0.0	0.0	1.7802861478544738	0.0	0.9964552615071419	3.262751189483236E-4	0.30099171647133666	0.1809212377756257	0.19189258843339468	0.326194457319643	0.05769498037890811	0.2926540515975152	0.014364196601359935	0.02865378214384675	0.1758025566371442	0.046745749272648705	-280.01407283399084	9.164965682773774	68.8263369254831	57.0104648842554	45.26955985388674	24.310917084851244	11.0426147106048	4.29355180482693	8.353445128421207	6.928679919441009	5.0054736263036785	9.121664830517155	4.384626112239489	11.788128272276195	12.751233283096283	5.307305829048403	4.264021621045492	5.304694713245985	1.3895508919421273	1.0754100668085582	0.5723742235054389	1.6968607716983204	0.9673487505924208	1.5481681074378897	0.7511573967422083	0.43536814351116165	0.26676695688668467	0.35945744742820135	0.2579158801611089	0.24867160381584677	0.09223500363143147	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3.1827284531922126	
98100000	-44408.374506750726	-44163.860708419656	-244.51379833106898	-44014.340884780904	0.9558216620720994	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0.24890362053086598	0.9465165452319811	1.310817757038685	0.8666599637785611	0.2059536928103571	0.19019790179102744	0.8182699150102857	1.8537676575461097	0.23168156321476457	0.15132156843119027	0.008265488144404615	0.6316624242927846	0.19261679027836645	0.9434328793402743	0.3785811961537232	1.2705663758102752	0.0	0.9465165452319811	1.310817757038685	0.8666599637785611	0.2059536928103571	0.0	0.8182699150102857	0.0	0.0	0.15132156843119027	0.0	0.0	0.0	0.0	0.3785811961537232	3.3220839196840556E-4	0.3001815266293555	0.1826521519662804	0.1944746393483867	0.32269168205597704	0.049413846570362525	0.22215429290809283	0.02549917008412727	0.03114253207787337	0.20579237415785512	0.09212693278099564	-220.03694399576187	8.233517244503863	22.483072151320048	36.50178615774246	61.45661412080127	37.49986437155679	43.48487356957918	18.27921221661795	10.932967000715372	24.47978368919785	15.06754413224451	4.462861822607067	2.373533008811603	2.8696702959139095	0.9233271264186552	0.9226276799817369	0.2271197189404915	0.1143176436758613	0.19095008496707144	0.18922504400858878	0.2764279639465371	0.06977767779203166	0.49759379228952794	1.9148758812417435	1.226776774490155	1.1441539064764845	0.6675963164410165	0.4136813107337793	0.4179787018651885	0.6012857224335292	0.12774235272353912	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	11.882928729635891	
99000000	-44487.38650264005	-44167.291689440026	-320.0948132000233	-44009.27552798297	1.0367555163510311	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0.14798934751143805	0.29644074666513354	1.1007805999096787	0.2998112117537279	0.13848669638327069	0.2376037369168903	0.39786244419849426	0.42805262411544487	0.6499143707119273	0.524558913304537	0.37231177777312424	0.23683130248339884	3.479741782230815	0.33759705419215486	1.7112500509868709	2.114611735492564	0.0	0.29644074666513354	1.1007805999096787	0.2998112117537279	0.0	0.0	0.39786244419849426	0.42805262411544487	0.0	0.524558913304537	0.0	0.23683130248339884	0.0	0.33759705419215486	1.7112500509868709	2.76239303922421E-4	0.29309310834381697	0.17998275013556736	0.1972598861273839	0.3296642553932316	0.0414532126505583	0.2677829152130953	0.025466235121073762	0.033653429820842094	0.1761379191369971	0.03204161745884551	-297.2015996254673	4.752825601881009	37.84511468099939	61.17947768303975	40.78026415423722	42.77116170962113	42.46004423610327	13.248226903965328	13.58690566902123	14.676078958001828	26.1181515904927	15.074267588111809	21.086703372093268	9.511384884727299	4.712347722804499	2.035852699501989	4.0786113218340265	1.5705460303518524	5.7146267648502675	2.8704036572709173	2.2057080288210162	0.8960539169927005	0.651390260387483	0.2766076916506457	0.23675889852964263	1.0945812175586993	1.1570043267014791	0.9987237457717882	0.3280929401670736	1.1883729219745214	0.3738621492267039	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	1.1430699440683374	
99900000	-44449.648603691116	-44166.045247354035	-283.6033563370808	-44000.95477764165	0.924627485587483	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0.3706903682242297	0.015244494600144647	1.8433772557658572	2.4138067442640865	0.17656396168889504	0.1414609246682533	0.9824785233636821	0.6611512251797372	0.08017245548118372	2.1196739721041444	2.173122728925401	4.914088171612924	0.34845478619059345	0.48408092564555844	1.2417042681046826	2.2070019576492728	0.0	0.0	1.8433772557658572	0.0	0.0	0.0	0.9824785233636821	0.0	0.0	2.1196739721041444	0.0	0.0	0.34845478619059345	0.0	1.2417042681046826	3.4444833188123806E-4	0.3033692753895323	0.17718903120542726	0.19373182781535744	0.32570986558968273	0.04261624414426196	0.37481983723719864	0.03018553748794709	0.03185734677206299	0.15069003151499213	0.1314251995126696	-254.32257629473975	23.965935638815637	57.49299902251134	35.208250656024795	31.330501412862088	19.28149807954589	39.299012999420896	12.602194218990716	12.810306694405181	11.929700106917732	8.738133093031989	3.515680172580054	1.6259461985823565	10.715377910745953	3.39169306762365	3.6585851767344986	6.280268548912155	3.7110398162340386	2.4798940141904424	3.962757579842526	1.4084805442212647	1.2257825316854105	1.2766862142211683	0.9866969930850576	0.4192168467890355	0.29608143677556786	0.21389734818765502	0.081995057788249	0.046765233631665036	0.17582286340659414	0.07699972088332037	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4.200744744915206	
100800000	-44473.60833155279	-44183.94810760932	-289.6602239434641	-44019.64710648451	1.2611290331624514	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0.5906384599853425	2.3897782660316502	2.6558241915726963	0.7446589551542554	0.5022604122891728	0.0796047273586653	0.5261425710060755	1.0210821147259777	1.2325895809076985	8.990127908876092	0.10693351063838116	1.7434734044885312	2.6743700720207837	0.21548438682393434	0.6930594502185077	1.403571408980012	0.0	2.3897782660316502	2.6558241915726963	0.7446589551542554	0.0	0.0	0.5261425710060755	0.0	1.2325895809076985	0.0	0.10693351063838116	0.0	0.0	0.0	0.6930594502185077	3.235274161312376E-4	0.2975976138314	0.17830702860776912	0.1974566798621295	0.32663867769870086	0.041184612796637945	0.28364836700238866	0.02825903968108123	0.01975453654467238	0.1917651391516119	0.005489667187004467	-252.14788551164293	7.254092489522246	43.27774462246253	35.148873948858274	38.717060712196904	56.29862749946195	25.360358063018882	29.58328361898757	22.95304872628589	11.300037385303854	7.718044071031514	12.417024575859404	15.341286682660193	7.119035471497635	8.36854196203371	3.3850553857860293	1.089154043352775	0.8993320319627073	0.6117932786765539	0.43090656510918574	0.5570416174774179	0.20660274220821798	0.27692348054231053	0.22543987684944136	0.3538917158154456	0.6773455146094076	0.2566478139580248	0.3102298972988894	0.3709133956908484	0.416254605442827	0.16253888351274565	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	7.291704087225935	
101700000	-44479.696061605595	-44183.93645989052	-295.75960171507467	-44016.70545738738	1.0446184336520392	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	3.5358082123596177	2.0622483627184294	2.104450668826759	0.22509504304039873	0.7529757725351831	0.3438708107214507	0.45231035406476855	0.1961950671187434	0.6192665358078129	2.0089730191828314	0.10967203267646551	0.07875662976393752	0.33530531720329776	0.5630918255509112	1.3135789840989303	2.7066262899804467	0.0	0.0	2.104450668826759	0.22509504304039873	0.0	0.0	0.45231035406476855	0.1961950671187434	0.0	2.0089730191828314	0.0	0.0	0.33530531720329776	0.0	1.3135789840989303	3.354856262788966E-4	0.29723926093008857	0.18068828755394595	0.19684558749811729	0.3252268640178478	0.07228213995209422	0.3361615613717786	0.03933529746329399	0.0658412153817169	0.14064867651271126	0.03231718162516974	-267.9436393988924	7.725620957173409	55.78550369659872	36.63330377492005	36.075425558751625	48.83138750252276	33.8467426455126	22.306015898738636	22.225485302152414	7.69874200241049	6.579733867602829	6.78201163927511	10.495325837001753	9.833037964734938	4.567966177448854	4.325407831996882	1.7097826874989437	1.5120854540278643	1.093879575596854	0.9090708112884679	4.1852107057297	1.3894933837376378	0.8678253390121321	0.5607809082953376	0.7237598757812036	0.21371804920857537	0.6329462736353085	0.5983059941257826	0.638106246138444	0.06280273663117866	0.2326999651043619	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	2.9093564274859247	
102600000	-44439.79529748481	-44156.37670681444	-283.4185906703735	-44010.78497758493	0.9114620924464886	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1.1086150705301365	1.197454078446107	1.9355536708674101	1.2336170186296052	0.1363830745936099	1.4412591799317565	0.3662902168662442	0.7454075083802815	2.6507485684659233	1.1712639101023152	0.7542757485133791	0.16208795332425696	2.229083089090865	1.2512959195131024	1.0438513730301873	1.2050574339484459	1.1086150705301365	1.197454078446107	1.9355536708674101	1.2336170186296052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2512959195131024	1.0438513730301873	3.3495942484931644E-4	0.3024872391844606	0.1769737872150553	0.1942580208004806	0.326280952800003	0.0468111645099168	0.297254609002851	0.03261450563769759	0.030065193432351547	0.1839903425900319	0.018106798390778736	-248.39138233190468	13.983945846616802	57.320150592746494	30.58949960766647	15.507617192911946	15.367680550717793	51.40689983770779	22.873494421902727	36.138134186342675	8.265283601204494	10.823898686366096	23.254699575085006	4.931448800927571	2.9800661972518325	1.2572004565010555	1.535190974396467	1.2710398140944918	0.8168944940611176	0.6454257791610294	0.601988294018531	0.5238323916013868	0.3681611353395688	0.41924687278444256	0.8256041735278186	0.5823187578710104	0.623487631500591	0.27982254392425454	0.7135838348803277	0.2344493468398591	0.17071125172584217	0.14786688475557122	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	23.623414143589727	
103500000	-44462.335309300914	-44180.15072263715	-282.18458666376466	-44024.07827072656	0.9321574852045195	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1.5629307462388402	1.5125710868038555	1.6203188702488924	0.05343600935301791	0.1944160165214464	0.01957639274715342	0.4364048064294705	2.0364480759693318	1.319307258835187	0.8129950914735513	0.226859377924673	1.4900907697351302	6.1488829591200735	0.28034275088504435	0.2380500919520267	2.92826974818032	0.0	0.0	1.6203188702488924	0.0	0.0	0.0	0.4364048064294705	2.0364480759693318	0.0	0.8129950914735513	0.0	0.0	0.0	0.28034275088504435	0.2380500919520267	3.235419364642935E-4	0.2985236957425123	0.1819304830573107	0.19315836516213777	0.32638745603803876	0.05687446603567494	0.2833296753412617	0.016070129222340288	0.02113715577052717	0.14164338554504222	0.17294200921786432	-254.02316352743966	4.61704759611837	55.13551048471425	77.38739479801023	41.1134340753828	36.570383990215994	17.110626159620786	18.29532435147329	21.03290152439909	35.93085511666708	10.77966234986346	3.6212517757913254	2.5930487853807316	1.1353005624697496	6.332559049959503	3.354744573424796	1.4615444659838623	1.3043225388261246	1.3726306395213896	1.4341112578847084	2.30726178622627	0.5819876529214048	1.9170047051811714	0.2961234896576779	0.22574913704365715	0.5808799034837745	0.4979732182141474	0.3391095100971558	0.15337929801449193	0.38081168960978845	0.3104346202389816	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3.211959553075234	
104400000	-44445.21237785657	-44168.423567445105	-276.78881041147116	-44011.72777573834	0.9450422299241094	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1.2630546020663682	1.7786946711011142	1.4401737853903627	1.4353942587363129	0.3832990289733546	2.5983879158976437	1.2654449047388652	1.2722716690990081	2.3133852789545983	4.487806046748111	1.0360173284623968	0.4364009887727545	0.5823145895050293	0.15802955205665772	2.7447463869036643	2.2142105837342085	1.2630546020663682	1.7786946711011142	1.4401737853903627	0.0	0.0	0.0	0.0	1.2722716690990081	2.3133852789545983	0.0	0.0	0.0	0.0	0.0	0.0	3.274862828570321E-4	0.29956685149410356	0.17590776501918653	0.1993348880547159	0.32519049543199374	0.02516595817106039	0.29341566581477746	0.025363737451519805	0.03106416795506002	0.13631560649418573	0.07751015521286772	-235.83151699589985	11.1401557295378	19.50008345600139	25.09163092685158	41.98031852852538	67.14423215737357	52.64960137825448	23.65314942617445	17.89138563324192	10.532473848629468	4.984625491188661	8.823230293431806	2.060026983637631	3.1012259949644445	1.2360501797907395	0.7576293077997668	0.5538693822563822	0.8247176439143463	0.5280516036311776	1.7001932142008285	1.4276825571892555	1.0289635861339712	0.531918961302753	0.7384184977121551	0.6815894139487526	0.7204486642020677	0.9421780994754638	1.196132339976853	0.4230154745589537	0.42525993989468025	0.10616172292706874	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	28.915343536728813	
105300000	-44463.21327195798	-44169.339348574154	-293.87392338383074	-44008.490780062755	1.0514354793482292	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0.21842458351747998	0.9685158967911697	0.7610969486716871	0.30296341632506496	3.9842598090673222	1.3570036283104348	0.6172969883390214	0.6451403303568527	0.14809905919260416	3.649483608569306	0.024795329667899216	0.08634281752995	0.9009362986743408	0.28133562377878396	1.0210879316714292	2.819158148943617	0.0	0.9685158967911697	0.7610969486716871	0.30296341632506496	0.0	0.0	0.6172969883390214	0.0	0.14809905919260416	0.0	0.0	0.0	0.0	0.0	1.0210879316714292	3.404656052220293E-4	0.3002596720357797	0.18123386900079005	0.19263948581054458	0.32586697315288554	0.0530076451814632	0.3357611450013948	0.026322630501617136	0.029559806692864045	0.1463708758945943	0.05912491494264773	-270.119909324712	14.953956734702398	23.434595455932875	35.92289948462113	32.72557690829905	19.755817402589084	27.83979052457106	15.400937423467802	13.115229408514404	35.453681161667106	9.114238473564958	11.973004105591768	7.846642808612287	4.030150450222726	5.8728031537350365	3.6413172401642204	1.2069775090485437	0.8297575932987998	2.0381389693709635	1.3667320011612418	0.37347430924496205	0.9976191180815327	0.6776165931116346	0.36997608726822795	0.17788973878732844	0.2279466699544986	0.25990754401513644	0.3279057947335471	0.4997632133873008	0.7428688054546569	0.3464145107626148	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	1.1671881044937977	
