#                <userDataType codeMap="center=0,mid-east=1,north=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lambda_BI_fin_v23_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.Lambda_BI_fin_v23_seqs	gammaShape.Lambda_BI_fin_v23_seqs	freqParameter.Lambda_BI_fin_v23_seqs.1	freqParameter.Lambda_BI_fin_v23_seqs.2	freqParameter.Lambda_BI_fin_v23_seqs.3	freqParameter.Lambda_BI_fin_v23_seqs.4	rateAC.Lambda_BI_fin_v23_seqs	rateAG.Lambda_BI_fin_v23_seqs	rateAT.Lambda_BI_fin_v23_seqs	rateCG.Lambda_BI_fin_v23_seqs	rateGT.Lambda_BI_fin_v23_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
35640000	-47465.81533859283	-47095.7723581368	-370.04298045603184	-46879.34099639075	0.671782614479688	1	1	1	1	1	0	1	0	1	1	0.0717827805358521	0.5611697306274344	0.637507207464389	0.45568952999776596	0.36545754531025637	1.3703879393822938	0.6290118323414596	0.2513505991791073	0.4114159238313588	1.260089329886244	1.9397079263199446	0.0717827805358521	0.5611697306274344	0.637507207464389	0.45568952999776596	0.36545754531025637	0.0	0.6290118323414596	0.0	0.4114159238313588	1.260089329886244	5.37593704492223E-4	0.05114412806413934	0.29775031245207734	0.18196304328695964	0.19499253605834382	0.32529410820262084	0.0837334811068972	0.24690291303032258	0.02046255677642037	0.028777709464697255	0.14465388853901043	-347.867624705142	30.91171478857069	63.55256176231803	14.333722567975398	11.977830377733623	3.6758771797865766	1.6475092576463848	1.1602437890413486	0.28211729571084343	0.2068679651360793	0.09988936586215502	19	18	18	18	18	18	18	18	18	18	5.24316375164965	
36000000	-47466.14809727248	-47095.9508896948	-370.1972075776815	-46884.23790573497	0.6171239913229264	0	1	1	1	0	0	1	0	0	0	0.09528486789672255	1.8872113974991025	0.6517550422439577	1.5462440693197448	1.09152985098073	1.3522188025651722	2.985085707054336	0.7737839472536067	0.6165728604114914	0.06960034871293946	2.1790228291743867	0.0	1.8872113974991025	0.6517550422439577	1.5462440693197448	0.0	0.0	2.985085707054336	0.0	0.0	0.0	5.168459424882342E-4	0.08130143202609429	0.29674452446758354	0.17768675066886183	0.19458723744415038	0.33098148741940586	0.0723986847204136	0.25377880692759974	0.033189841777780095	0.02783902548455199	0.15856485953862517	-346.30051800845985	42.695077675180436	27.625202006566457	19.920430722986012	8.058009698069478	3.6115873279129125	1.5996665664813934	0.3893656164362493	0.4009214173814409	0.18922784737667564	0.13244380358672952	19	18	18	18	18	18	18	18	18	18	6.612335960877	
36360000	-47547.45359210948	-47095.45118178928	-452.00241032020176	-46878.4789265572	0.7593043346030655	1	1	1	1	0	0	1	1	1	1	0.3936089621104741	2.471659171073311	0.9270491707543751	3.062431770835705	1.128363445517055	4.509939813855679	5.368299295716261	1.0120788989792693	0.03273037791741733	2.285696295674476	1.7360146573133035	0.3936089621104741	2.471659171073311	0.9270491707543751	3.062431770835705	0.0	0.0	5.368299295716261	1.0120788989792693	0.03273037791741733	2.285696295674476	4.176911295151011E-4	0.02085826672705558	0.301257047557143	0.1779796033707637	0.19372028376929357	0.3270430653028015	0.06395407345012791	0.24561834251007042	0.03220895045863471	0.03329690043325955	0.15445301550967047	-416.35982561867417	52.381897718937665	62.78532553486445	53.73572991025536	11.36494653714333	4.438992072706791	1.1715789404719674	1.1540970004974007	0.4692045548652725	0.2885906294363618	0.13665703521361638	19	18	18	18	18	18	18	18	18	18	2.6291777325381127	
36720000	-47491.018865806844	-47085.251922040705	-405.7669437661415	-46873.63214718787	0.6637364223575555	1	1	1	1	0	0	0	0	0	1	0.7466211848410044	1.7721707119247785	0.659373883860485	1.7766828361033422	0.20286363692749348	0.10934208736938232	0.6389635682059154	0.7664015705412324	0.028089050232547142	0.6635699205483176	1.19929469081623	0.7466211848410044	1.7721707119247785	0.659373883860485	1.7766828361033422	0.0	0.0	0.0	0.0	0.0	0.6635699205483176	5.084650170714535E-4	0.05372383051464362	0.2972482022958471	0.17860924802965517	0.195217666966649	0.3289248827078503	0.09502244229241072	0.2613743776407366	0.03650172289271075	0.046729359555191294	0.17190027083533937	-380.58101556378654	51.10904995160265	29.997641569828314	31.499258219858817	6.839522215246974	5.159096964006627	1.9934628896273	1.1349624880826672	0.628045990626052	0.2329396059972393	0.09365072300001911	19	18	18	18	18	18	18	18	18	18	19.724849905446334	
37080000	-47478.83555184459	-47097.05285328397	-381.78269856062315	-46882.12240593387	0.6144448454253194	0	1	1	1	0	0	1	0	0	0	0.11119566743413066	1.4542305269152558	0.5937813467086298	0.7139199062859236	4.995699862223275	0.9646681869851025	2.555487652977419	0.43355699300538386	0.3753725829048974	0.25009733737650996	1.7813759139585945	0.0	1.4542305269152558	0.5937813467086298	0.7139199062859236	0.0	0.0	2.555487652977419	0.0	0.0	0.0	5.074819302409708E-4	0.07445593412666725	0.3021641911475242	0.1808115549701957	0.1929987285732063	0.32402552530907536	0.06608004102662055	0.19831992293959208	0.017020823420759255	0.029888619373578344	0.149013530926859	-358.83998098656565	27.830897356452272	46.58866542756452	20.97638854275097	12.254323022028398	3.8884090071748165	1.5649495596905467	0.7668357282015174	0.4402246691230133	0.13779749000840247	0.08692716362442966	19	18	18	18	18	18	18	18	18	18	4.588615355057109	
37440000	-47460.60234037027	-47107.08743384688	-353.51490652339345	-46889.71924029742	0.6575047511220806	0	1	1	1	1	0	1	0	0	0	3.0729519270541297	1.383461282839429	0.5929007725255399	0.5773220143936609	1.279355360101633	0.2593812927747225	0.8912683411627097	0.364378468678835	0.3876568585204309	0.9269057619010356	1.484427001307958	0.0	1.383461282839429	0.5929007725255399	0.5773220143936609	1.279355360101633	0.0	0.8912683411627097	0.0	0.0	0.0	4.855856298657863E-4	0.11226646491939395	0.30451264959346486	0.17797125016552073	0.19421928406027533	0.32329681618074063	0.08205059628260303	0.30944298482672616	0.015725253820719466	0.03262914396982442	0.14313291569725664	-333.02001827595177	70.43628896602587	49.07027286376862	26.126454082734586	8.114581331901	4.356841490285269	0.9509791852442491	0.6141898523065434	0.3478335528392465	0.10576250259178192	0.06582920385564073	19	18	18	18	18	18	18	18	18	18	3.786676193407666	
37800000	-47534.31306690611	-47116.57212156348	-417.74094534263236	-46897.86268760302	0.7291152477855631	0	1	1	1	0	0	1	0	1	1	0.21095651238485372	1.2796392945011423	0.8634920446390514	1.010574741628498	0.2818873772364459	1.5158944223318211	2.3741569441857022	0.7698967358520991	0.761183776677999	0.0616589949983487	1.7975092101918375	0.0	1.2796392945011423	0.8634920446390514	1.010574741628498	0.0	0.0	2.3741569441857022	0.0	0.761183776677999	0.0616589949983487	4.0015548998265045E-4	0.02801076988756116	0.3011171787474193	0.1799149978145671	0.19138909633106227	0.3275787271069529	0.10150219288437447	0.2813014795023729	0.030500225222511227	0.05614194096690016	0.17412909091424505	-392.59420462887886	71.01654069799729	37.64620634500449	37.30408982567903	13.829551608753912	7.3150179576081324	1.6374966045378356	1.1018029263865965	0.5523166147790551	0.1464961035058168	0.04680581982926175	19	18	18	18	18	18	18	18	18	18	8.557357132587995	
38160000	-47501.69213303652	-47130.384923153586	-371.30720988293814	-46914.32944869384	0.66681034422168	0	1	1	1	0	1	1	1	0	0	0.27511598389093866	1.0062307174157654	0.8726783789980996	0.6129610627943045	0.6357793523747619	1.3692497886967083	2.2266129867204625	0.18028657113456972	3.2489866200035027	0.6499559406214505	1.8737182016572698	0.0	1.0062307174157654	0.8726783789980996	0.6129610627943045	0.0	1.3692497886967083	2.2266129867204625	0.18028657113456972	0.0	0.0	4.67671872993826E-4	0.018141418686256943	0.2996889391645548	0.17625165771751872	0.1979368673859795	0.3261225357319485	0.05474688565900377	0.20159391505167254	0.02658664354203425	0.0568201793497188	0.14898012447936135	-347.94952213650345	43.02834440406426	60.79881398557391	34.63901188224497	6.544560028496568	4.371327977388828	1.2715831611513215	0.9418924776937609	0.19753215402534233	0.1644903431833481	0.1259480843322618	19	18	18	18	18	18	18	18	18	18	3.8584759521951137	
38520000	-47541.171385548056	-47096.99260979458	-444.17877575347546	-46886.243772643546	0.7731104315799875	0	1	1	1	1	0	1	0	0	0	1.1926080660868967	3.4535675884940003	1.8596959807962532	2.5389891832150906	1.6550875077849843	3.544145426591455	1.580058415827406	0.2015174464432992	0.6604986723233293	0.6010189464513171	1.0442770685718779	0.0	3.4535675884940003	1.8596959807962532	2.5389891832150906	1.6550875077849843	0.0	1.580058415827406	0.0	0.0	0.0	4.283410419435955E-4	0.00736631226768396	0.304556150806768	0.1781442702331306	0.19524677538380855	0.3220528035762944	0.061591880137261856	0.21710366598147968	0.022255189582852893	0.020300689609924358	0.144028951044656	-416.2526749062889	52.390074638768795	69.72924535581488	22.69736234123498	12.68834122808076	6.050693984512777	3.6205771767263837	1.5143563757548133	0.7297571235227283	0.23654696944461373	0.11319578102246149	19	18	18	18	18	18	18	18	18	18	5.399399360946664	
38880000	-47526.58463002416	-47117.15819859794	-409.42643142621887	-46900.68476444865	0.6876877902758533	0	1	1	1	1	0	1	1	0	0	0.04362710435403512	1.0785617984238325	0.4281792346867787	1.4454587035113762	0.1275245803296089	0.10815424718736792	2.4011770298575823	0.173523557858006	0.04161193858165712	0.9025112132630573	2.174068094221977	0.0	1.0785617984238325	0.4281792346867787	1.4454587035113762	0.1275245803296089	0.0	2.4011770298575823	0.173523557858006	0.0	0.0	4.316477949622081E-4	0.07579292616670473	0.2990506259835762	0.1780146472081163	0.19436305898718378	0.32857166782112546	0.0741122863501683	0.25445561920053406	0.021147898078970245	0.04361387623894325	0.21682354852572752	-388.79198874834566	48.69273875590798	44.37935013702548	28.021046826357235	10.595472638821704	4.477066099028823	1.7013046549942459	0.7062576782165535	0.2495981428598651	0.3498145345909701	0.09131440434943097	19	18	18	18	18	18	18	18	18	18	5.36115950757805	
39240000	-47487.56783577738	-47093.586670222714	-393.98116555466896	-46882.43825357297	0.6824360728463259	0	1	1	1	0	0	1	0	0	0	0.5959150936690848	0.19072425861207	0.1473933566084984	0.2724209119361021	0.5064469187235471	0.13002282654417227	0.51441324197385	0.7641519420934996	0.10418854292177637	0.3536673830403663	1.9590696838203736	0.0	0.19072425861207	0.1473933566084984	0.2724209119361021	0.0	0.0	0.51441324197385	0.0	0.0	0.0	4.358537789834101E-4	0.05268136158551341	0.29610545483830636	0.18337994519625828	0.19560204677265985	0.324912553192777	0.06712847114130223	0.29203652650843337	0.02876257488829856	0.04848100027300722	0.1809616990580033	-379.60296298242184	37.72551978757066	69.82054522245217	29.02973605003018	8.141927391518232	5.221151701511841	1.3822773902827907	1.0535684579083266	0.5749023311782969	0.15049855930235578	0.09316834856514436	19	18	18	18	18	18	18	18	18	18	2.8738722818949354	
39600000	-47535.36353759383	-47098.57456599732	-436.7889715965173	-46885.564280241175	0.7146074106272597	0	1	0	1	1	0	1	0	0	1	0.012920088853817298	0.5371169211638528	0.12281594790580372	0.9664961311571603	0.4028008555488366	1.3074491562255248	0.6198218969780968	0.4634893149863186	0.7224385787762277	3.4688548601756213	3.1576291773717027	0.0	0.5371169211638528	0.0	0.9664961311571603	0.4028008555488366	0.0	0.6198218969780968	0.0	0.0	3.4688548601756213	4.578669782983391E-4	0.030801660125470136	0.2942563846209897	0.1798278439105292	0.19477433165537125	0.33114143981311145	0.09008274253466614	0.234004553980719	0.031426988585710816	0.02840297429794634	0.17386243387941214	-413.87303153988097	39.67192088549898	71.89850018793635	22.659813800807015	8.090809608476372	3.4946281204300527	2.9164046020625305	2.133334819811957	1.496275411497448	0.2455053893655982	0.16657514590690975	19	18	18	18	18	18	18	18	18	18	7.834440291849004	
39960000	-47556.00374263449	-47089.16865547719	-466.8350871573077	-46882.3534104251	0.7773580215172358	0	1	1	1	0	0	1	0	0	0	0.43573770966842523	0.41083263138609194	0.30769888930386874	0.6616772825983203	1.3031902001960598	0.8134747571553698	0.9607294928763882	1.3789913534140485	0.600155327099616	0.8901631096791544	1.2687422459828592	0.0	0.41083263138609194	0.30769888930386874	0.6616772825983203	0.0	0.0	0.9607294928763882	0.0	0.0	0.0	3.5973391313384013E-4	0.052748885488917284	0.296002676964297	0.17959057497255046	0.1986575062514493	0.3257492418117049	0.06050163489209225	0.23832884220301498	0.02500312403496222	0.028300430987439763	0.17056158549984415	-448.11554331615747	75.53213732024919	74.2517524069507	22.180596650928052	8.723311674989137	5.415187534586716	2.6768090238827433	1.3151576113470824	1.5128711849095493	0.524247477597302	0.12461348029341263	19	18	18	18	18	18	18	18	18	18	5.0376173490118195	
40320000	-47593.2660692696	-47107.85078229397	-485.4152869756312	-46892.64031928312	0.7969375998951587	1	1	1	1	1	0	1	0	0	1	0.5486743033712492	1.1766294839950595	0.8766851619555238	1.8266652802886796	0.4691981800745146	0.11576080722643603	2.487108993241499	0.9144161232174706	0.6940630130375771	0.5437635212619507	0.989966940240581	0.5486743033712492	1.1766294839950595	0.8766851619555238	1.8266652802886796	0.4691981800745146	0.0	2.487108993241499	0.0	0.0	0.5437635212619507	3.6459956293795635E-4	0.023859607679671768	0.30397507297589116	0.18053800693133912	0.19122457594173836	0.324262344151033	0.08386508474726274	0.2488581853455292	0.01665477456334995	0.03555135491823447	0.21332916329630253	-456.362559393596	73.64611672412096	48.51819378889887	19.305472067251465	15.913741500036634	7.03789040873638	2.0341171887103897	2.861711942413446	0.7470066331392347	0.45888333793698827	0.19627969780066268	19	18	18	18	18	18	18	18	18	18	20.805176981297464	
40680000	-47513.16680226586	-47141.63077293605	-371.536029329811	-46919.43978950832	0.6992804774382813	0	1	1	1	1	0	1	0	0	0	0.7393509652072078	1.4643914426726037	0.8064703754654836	1.443014114211393	1.605967115967348	0.4055462125845399	2.501441174882389	0.2800869997228027	1.3560112242840265	0.924430732984903	2.3013359507000075	0.0	1.4643914426726037	0.8064703754654836	1.443014114211393	1.605967115967348	0.0	2.501441174882389	0.0	0.0	0.0	4.657536778904646E-4	0.004963703197098057	0.2987975965164127	0.17686821581749462	0.19473660118675312	0.3295975864793411	0.11304702224036714	0.24255846920635574	0.035908416215869286	0.055555954755151224	0.16758180343619095	-347.97724559379753	105.96787082258813	35.4468202418044	23.95554453424723	4.682072357925493	3.4138566879726593	1.121776693488564	0.611995617827591	0.2302836179698444	0.13895635748209362	0.10030678573157174	19	18	18	18	18	18	18	18	18	18	3.0628497640233765	
41040000	-47462.359784684	-47102.40365947641	-359.9561252075857	-46889.53655120023	0.603394661466594	1	1	1	1	0	1	1	0	0	0	0.19660192083499115	2.029853472228349	0.7640206593677054	0.9269095652477495	0.7843430273125972	0.12431932581055709	1.7079582736267256	1.4395280650993822	0.6966158794713608	0.3581541226689449	1.7446126918880787	0.19660192083499115	2.029853472228349	0.7640206593677054	0.9269095652477495	0.0	0.12431932581055709	1.7079582736267256	0.0	0.0	0.0	5.053192827834174E-4	0.05804016107671499	0.2975565912515543	0.18180365157907186	0.19223104500353846	0.328408712165837	0.08947891052293586	0.27045535742354276	0.028326631425551134	0.04481342837258809	0.18351943037476479	-337.49655189592977	41.92647080510048	41.71740354570206	17.907897240486893	9.2403836577573	5.928744586370004	1.28642098548159	0.8796168253826604	0.2801914188732734	0.13159862261993457	0.07631888490350974	19	18	18	18	18	18	18	18	18	18	4.417762684146974	
41400000	-47488.86792162819	-47102.29579611971	-386.5721255084769	-46889.3810605333	0.689828128770158	0	1	1	1	0	0	1	0	0	0	0.5160826494158788	0.30798677130760527	0.20732668954674152	0.3688967641616244	0.3028453272867939	0.41801392494453504	1.118463391103852	1.7379144098216657	1.991835497513615	0.40406129964319426	2.17200429097423	0.0	0.30798677130760527	0.20732668954674152	0.3688967641616244	0.0	0.0	1.118463391103852	0.0	0.0	0.0	5.166416364854086E-4	0.014336897716730098	0.3010427142988118	0.17659464312882087	0.19098275032449405	0.3313798922478749	0.05852240245068377	0.2604678879203735	0.029608558959878586	0.05803212171349713	0.18620364483945667	-363.2255603506453	26.347054109458114	47.25306350826959	26.138303252191857	16.313018383288156	4.52715366358194	1.242430100291941	0.5376131131343156	0.20028276447573007	0.1718148282179927	0.19248361471241823	19	18	18	18	18	18	18	18	18	18	13.412672958159172	
41760000	-47470.99720663814	-47102.978685318	-368.0185213201424	-46884.18267356111	0.7203443932227491	0	1	0	1	0	1	1	0	0	1	0.8569364170119729	0.1673569178599418	3.213780713238169	0.45545645263992673	1.3045471648194644	0.10155820166952209	0.7990725743859433	0.3586574583596863	2.1300101364293007	1.243791547754213	4.044360047642266	0.0	0.1673569178599418	0.0	0.45545645263992673	0.0	0.10155820166952209	0.7990725743859433	0.0	0.0	1.243791547754213	4.935381411408399E-4	0.03436141502184566	0.30001875247460974	0.17955908663620834	0.1932702891513452	0.3271518717378384	0.087755839476946	0.24155641107151393	0.02227861520176589	0.04316625533350109	0.1689668085601159	-342.04092311726345	63.0380013930979	18.202236401419686	28.70301228929328	5.54910379382478	2.8558117357331265	0.7844514450625367	0.799586174439127	0.2979800178157073	0.23699956872734995	0.21043154146157458	19	18	18	18	18	18	18	18	18	18	9.625375877369466	
42120000	-47502.11774253297	-47096.17492601854	-405.9428165144342	-46886.309773808825	0.7109196986398335	0	1	1	1	0	0	1	1	0	0	0.3747484167805269	0.7579293917206464	0.24771317440649418	0.806709485357108	3.342266374018537	0.3154227492545869	1.9776890474962454	0.17946775846881372	0.40286785620783583	2.932583608068564	1.5640724190016546	0.0	0.7579293917206464	0.24771317440649418	0.806709485357108	0.0	0.0	1.9776890474962454	0.17946775846881372	0.0	0.0	4.373820326813382E-4	0.055117434876537495	0.30122805620118864	0.17782453671856113	0.19640793642451118	0.32453947065574085	0.10241242147115232	0.2679952882017495	0.019628057651915252	0.02858831373875115	0.1882745857607205	-379.601872484981	89.65539409959095	47.50785910305189	23.19243290865829	12.32081553569423	4.43398572780864	1.7303445806704234	0.6649780651542639	0.5062581871263399	0.18438535189041833	0.14773955896907007	19	18	18	18	18	18	18	18	18	18	11.684405901187846	
42480000	-47552.98969043911	-47117.56085282951	-435.42883760959774	-46907.53462233076	0.7459999094052667	1	1	1	1	0	0	1	0	0	0	0.294495665268543	1.4678939440880934	0.6630360946614839	2.1465302858651234	0.3946720038508092	0.13986980437189278	3.413726727840867	2.881381257010429	1.6493644058846408	0.20696187438720073	1.519047734870108	0.294495665268543	1.4678939440880934	0.6630360946614839	2.1465302858651234	0.0	0.0	3.413726727840867	0.0	0.0	0.0	3.8359243045852916E-4	0.054232024090322496	0.29838143223239016	0.18192235199198867	0.19514647214928574	0.32454974362633743	0.08095457746188456	0.20833144738187936	0.01868985944951615	0.04767899237712748	0.16095276806628375	-405.8047035540369	107.19343583604659	78.26346444513344	21.85925654804082	12.123570442921356	3.7133280046463715	2.1269820422621715	1.6640706794718076	0.5309322205110596	0.25704444530865667	0.0997174879602788	19	18	18	18	18	18	18	18	18	18	17.064862143285705	
42840000	-47494.202991817285	-47096.56981943222	-397.6331723850674	-46884.87435477073	0.6841078713897509	0	1	1	1	0	1	1	0	0	0	0.4748821073113798	0.7142572661310472	0.2685322985361795	0.7877294650738986	0.3945075627252505	0.8905394648763199	1.7725042589196895	0.16086511045452542	1.020767596030577	0.3911163672403343	2.1212699066910385	0.0	0.7142572661310472	0.2685322985361795	0.7877294650738986	0.0	0.8905394648763199	1.7725042589196895	0.0	0.0	0.0	4.1972496322214393E-4	0.045783427316446815	0.29828487778752627	0.17902579807290148	0.19774420860235997	0.3249451155372143	0.0820452250547819	0.2696547723749709	0.021645021336205033	0.03385256524654431	0.15385445617578927	-371.8918655571563	83.02629682798388	33.147434459967485	14.158336925596466	13.43921819849747	6.249724048192119	1.8437064648235375	1.2111840709856667	0.41920329719081373	0.11233240888160473	0.07165778622182434	19	18	18	18	18	18	18	18	18	18	27.2715777865962	
43200000	-47523.960454964625	-47122.0100113253	-401.9504436393253	-46906.388655845265	0.6978336889525815	1	1	0	1	0	1	0	0	0	1	0.07225610455190952	0.24984472107699987	1.4349401108000852	0.20556076911958013	0.11241689965477021	0.5730002087640779	1.0291592851566922	1.8818492870893262	0.4743594862866987	0.5998808464372407	3.410724419951431	0.07225610455190952	0.24984472107699987	0.0	0.20556076911958013	0.0	0.5730002087640779	0.0	0.0	0.0	0.5998808464372407	5.053794408084786E-4	0.05034920413550873	0.2961425937829525	0.17759081450069564	0.19528584783356767	0.3309807438827863	0.074035977014981	0.2333102876127011	0.03165165964653089	0.034794114914771974	0.18876985530937124	-385.6365223638404	79.02327155091015	22.500133657894743	27.953000568456982	15.326978533304805	3.5044467972344324	1.8242979969231299	1.1386327142570685	0.3531179089434535	0.2533214056688659	0.23303598290852534	19	18	18	18	18	18	18	18	18	18	1.2864915548012623	
43560000	-47491.060807185706	-47094.937341874844	-396.12346531086075	-46887.25061983135	0.7632400877846559	0	1	1	1	0	1	1	0	0	0	0.3651716106178601	0.8411619726757992	0.9723625538244154	1.1040399868512083	1.5351165344129611	1.274383466778958	1.6540164617896664	1.0554507714907726	1.1693570771895183	0.5822412980572217	1.5056602864057869	0.0	0.8411619726757992	0.9723625538244154	1.1040399868512083	0.0	1.274383466778958	1.6540164617896664	0.0	0.0	0.0	4.298554367090539E-4	0.0948307992309251	0.2991626907114304	0.18155880250128825	0.1942048849406787	0.3250736218466048	0.09017633873478474	0.2908954898010387	0.04229848044561256	0.03457466539138609	0.17297535721289709	-371.82412868488643	61.7487915989854	23.218414626597035	21.93964725106246	10.887339615814332	2.9716941559565235	2.2609795835580444	0.7195097677604696	0.23522504157113627	0.12932215180477608	0.17693033650263182	19	18	18	18	18	18	18	18	18	18	6.69961414191904	
43920000	-47504.67826353328	-47118.663947252215	-386.01431628106246	-46903.330413041156	0.7433410367198736	0	1	1	1	1	1	1	0	0	0	1.039217005105481	1.9212860928549003	1.2060561361324451	1.5678587873453753	0.5540239521515364	0.8964844398220335	2.64951031514483	0.9872349827190279	0.7673553630361999	2.067315027027437	1.3578797354533805	0.0	1.9212860928549003	1.2060561361324451	1.5678587873453753	0.5540239521515364	0.8964844398220335	2.64951031514483	0.0	0.0	0.0	4.345135441472373E-4	0.0754082846721614	0.3033927212038483	0.1768989826076519	0.1930858715717019	0.32662242461679997	0.0720755226909994	0.2719342607369318	0.023699719685252682	0.057559665557128804	0.18205005920894907	-352.866184232762	74.79040557994644	40.959450731903516	17.73199965652682	14.31507447445202	3.541367569660094	1.7946597416208898	0.47737826692592994	0.22464842684155806	0.07916561161205787	0.1734937822806271	19	18	18	18	18	18	18	18	18	18	23.741312966923935	
44280000	-47559.30722600379	-47124.50581515885	-434.80141084493306	-46910.01419922704	0.7447113121201712	0	1	1	1	0	1	1	0	0	1	0.6541091272334334	0.48242779755610177	0.38909345986020455	0.584877965794342	0.16044164864957614	0.8972211024551773	1.7250439713154528	0.18690031653723246	0.20803603423911846	0.8589585335461805	2.3213469281245547	0.0	0.48242779755610177	0.38909345986020455	0.584877965794342	0.0	0.8972211024551773	1.7250439713154528	0.0	0.0	0.8589585335461805	4.3926135250004666E-4	0.048245309563342206	0.3019026906877513	0.17701916561193504	0.1982646566988653	0.3228134870014504	0.0790907083579059	0.2678102434479719	0.026042618834722173	0.05703732145749917	0.1680667648139334	-412.602293748797	61.66695705932966	51.43994691349139	23.376801250855515	17.6620413325481	8.13178389417627	2.377209421466955	0.9939874109457897	0.5276938497349444	0.20124060470678518	0.17342222654033945	19	18	18	18	18	18	18	18	18	18	9.071970310026623	
44640000	-47489.672183295355	-47107.79112443841	-381.8810588569446	-46884.92514239055	0.7018157989574648	1	1	1	1	0	0	1	1	0	0	1.5938839664412496	3.4175484905902995	0.6895916352862146	1.7008849862973674	0.9559830699614592	0.026494664602936365	0.7092763639237489	0.8161552769009974	0.23712353427871116	2.6378534583190136	1.1516471520527807	1.5938839664412496	3.4175484905902995	0.6895916352862146	1.7008849862973674	0.0	0.0	0.7092763639237489	0.8161552769009974	0.0	0.0	4.4246476646426396E-4	0.017373562464046068	0.2969595623635878	0.17804189829287384	0.19639501387847563	0.32860352546506477	0.06678767706777804	0.27237928365802344	0.03523920070712998	0.02728847575156707	0.16589468880187522	-354.6683476730033	116.22037973597736	24.94068355515208	24.415434902293303	16.482962827420824	2.804701467503382	0.9243131106318899	0.6661387559992308	0.22125051968605167	0.15068151222158313	0.1413004398024692	19	18	18	18	18	18	18	18	18	18	8.316136791701258	
45000000	-47501.19100556362	-47104.70999855184	-396.4810070117719	-46885.211401877415	0.7120340031261605	0	1	1	1	0	0	1	1	0	0	1.5012679546738348	1.33560857324255	1.0916368915580805	1.1341354352049788	0.8997534098317456	0.9948964444007327	3.9734965931868524	0.28653752193738213	1.2423906556389732	1.1655138812322818	1.7132154234463775	0.0	1.33560857324255	1.0916368915580805	1.1341354352049788	0.0	0.0	3.9734965931868524	0.28653752193738213	0.0	0.0	4.331981768260386E-4	0.04397127635600694	0.3014568492558656	0.17650203984080876	0.19537700276635386	0.3266641081369738	0.10195018321522399	0.29697733062029175	0.03197823641832296	0.04147352036028952	0.13711672196923178	-370.8307892467499	65.88542230994297	54.10179678280481	28.78887608917785	6.6222632236117605	5.190579275534316	1.1902345566803805	0.4678936922674564	0.5248183073808139	0.24675554886482565	0.1109207918944493	19	18	18	18	18	18	18	18	18	18	4.002762388672293	
