#                <userDataType codeMap="center=0,mid-east=1,north=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lambda_BI_fin_v22_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.Lambda_BI_fin_v22_seqs	gammaShape.Lambda_BI_fin_v22_seqs	freqParameter.Lambda_BI_fin_v22_seqs.1	freqParameter.Lambda_BI_fin_v22_seqs.2	freqParameter.Lambda_BI_fin_v22_seqs.3	freqParameter.Lambda_BI_fin_v22_seqs.4	rateAC.Lambda_BI_fin_v22_seqs	rateAG.Lambda_BI_fin_v22_seqs	rateAT.Lambda_BI_fin_v22_seqs	rateCG.Lambda_BI_fin_v22_seqs	rateGT.Lambda_BI_fin_v22_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
6000000	-47920.459078853615	-47503.860886666356	-416.5981921872617	-47296.68070212472	0.6623051796214668	0	1	1	1	1	0	0	0	0	0	2.3589396726057896	1.0399652624273554	0.3969646346551133	0.9846669521874047	0.5246062307648199	0.8908889739757541	1.3283307531458601	0.6434785605234745	0.9833049119817336	2.1232560861893064	1.2030670819929503	0.0	1.0399652624273554	0.3969646346551133	0.9846669521874047	0.5246062307648199	0.0	0.0	0.0	0.0	0.0	4.7648598873748166E-4	0.042934495401611254	0.30109340619966113	0.1834102330847287	0.1960634678070328	0.3194328929085777	0.07981345339878496	0.3035184557271298	0.023953509656675497	0.027764662664846163	0.24575691849929918	-395.2540029149887	76.87446812731852	23.57632720128505	13.205558300542139	4.1404599470091705	4.253503030854709	3.233505142576869	1.853200338434209	0.9320863929678835	0.2927850085154007	0.11185787474591773	19	18	18	18	18	18	18	18	18	18	2.8450610904597013	
6600000	-47895.3822195245	-47491.4768700095	-403.9053495149996	-47284.015168520375	0.6928500791073944	1	1	1	1	0	0	0	0	0	0	0.2062134347227603	0.38509238068773055	0.2031664060869713	0.30435278624101514	0.6484785620322429	3.494819734051975	0.9283080914321976	0.3388469955559981	3.8928980018333466	0.7694039692443477	0.7437899470568974	0.2062134347227603	0.38509238068773055	0.2031664060869713	0.30435278624101514	0.0	0.0	0.0	0.0	0.0	0.0	4.3839325155291975E-4	0.10067258094256604	0.29802237059625253	0.17866936404058123	0.19495641192516042	0.3283518534380062	0.08602518027417157	0.3225406501081935	0.025285423379653588	0.029533390706580016	0.18912825480145984	-378.79457019006895	83.70967749770932	51.76146379230855	24.687672562965876	6.540980584448555	6.473295596627515	5.133609698645766	0.8486729947737462	0.32918663465845266	0.13686628333785775	0.0606014894206245	19	18	18	18	18	18	18	18	18	18	10.85763093815141	
7200000	-47866.15963406026	-47503.352968784195	-362.80666527606957	-47305.05639361423	0.7193461505006975	1	1	1	1	0	0	1	0	0	1	0.11884703510905374	1.0544186352325138	0.45507431612041754	1.0102761874126966	3.439180746645892	0.8525066114176627	1.9271955382251624	0.34544182722786093	0.048417075805171766	0.5056321293689547	2.17676632211298	0.11884703510905374	1.0544186352325138	0.45507431612041754	1.0102761874126966	0.0	0.0	1.9271955382251624	0.0	0.0	0.5056321293689547	5.340856283955859E-4	0.05985109281162751	0.30424624996489386	0.17663156102159733	0.19364214653312556	0.3254800424803838	0.06677011894153821	0.29166363743886575	0.023920463240223924	0.068790066946018	0.19069188985662133	-339.04360116936994	71.31227314478018	31.726749388628658	9.453446839519087	7.596310420300178	4.032418617544483	2.120509498634239	0.6205846976380156	0.31882981671065247	0.14462828858746968	0.0878198363163342	19	18	18	18	18	18	18	18	18	18	4.834924966430196	
7800000	-47911.08974638379	-47508.87557155035	-402.21417483344175	-47309.95302792532	0.6964037232938372	1	1	0	1	0	0	0	0	0	1	0.20112934001443053	0.46180205900504956	0.5991388288435389	0.38275506990009434	3.3379231448044266	0.23251780961700017	0.6871865501645663	0.3935976191268006	5.249927236795339	0.9049033949918774	1.8420657912358247	0.20112934001443053	0.46180205900504956	0.0	0.38275506990009434	0.0	0.0	0.0	0.0	0.0	0.9049033949918774	5.042224842779642E-4	0.006389604558480757	0.3004456314904999	0.17247155256898783	0.19936245021323235	0.32772036572728064	0.07800438119689523	0.22815626874706957	0.026975797728928174	0.04104558755409051	0.2234342041495284	-375.84506605880387	86.30152918323788	22.844214005569718	11.687427618426918	5.193095579718374	6.068185384721687	3.624462110600239	1.8003444435820641	0.5073821205411948	0.20435056983383712	0.10438325893096395	19	18	18	18	18	18	18	18	18	18	8.447341541277892	
8400000	-47942.833673737216	-47529.957895834654	-412.87577790256415	-47321.030170148784	0.7535756103443657	0	1	1	1	1	0	1	0	0	0	0.15269801201892946	1.5299716123899563	0.6489085437549709	0.7600318777961933	1.203222869964486	0.3976182419361769	2.2217980675630895	0.5330662940269757	0.042951774317640225	0.21474068889790854	1.4960710977001859	0.0	1.5299716123899563	0.6489085437549709	0.7600318777961933	1.203222869964486	0.0	2.2217980675630895	0.0	0.0	0.0	4.936636557670062E-4	0.05734044722015568	0.2972104043415538	0.18232741983782474	0.19602406685562346	0.3244381089649986	0.06412512235754984	0.32805705407308877	0.04528263154047623	0.03905848692558601	0.1645446937130861	-390.5396648023471	105.54522543596553	21.231335394080553	19.433065234733185	11.160124925067771	2.117313531723175	1.4102215293355003	0.719875015999143	0.812453987915686	0.4608026890626179	0.3007790685932717	19	18	18	18	18	18	18	18	18	18	8.89955540407238	
9000000	-47936.363418941844	-47516.71538168318	-419.6480372586702	-47306.64882550141	0.7431705793201834	0	1	0	1	1	0	0	0	0	1	1.2845233140919494	0.8699032936648405	0.050185634850175825	0.6427192626893049	1.0652194569563118	2.134151296210178	2.9126580745783577	2.163784047209251	2.9948203996965908	1.6488610004863442	2.8274053969927477	0.0	0.8699032936648405	0.0	0.6427192626893049	1.0652194569563118	0.0	0.0	0.0	0.0	1.6488610004863442	4.68152379432759E-4	0.010362800181806325	0.2926594758915275	0.18251428342973972	0.19602353999162328	0.3288027006871101	0.07913665385735756	0.2938533173941757	0.03378293503981834	0.04902872452000669	0.2059451554271514	-391.85771737446413	132.06327206261162	44.86428333127311	14.58939153770829	9.816218043338514	4.641682421173304	3.8460439557623523	0.9317165351702617	0.483685749393254	0.23949363835563753	0.14095331805128905	19	18	18	18	18	18	18	18	18	18	3.4035478673406985	
9600000	-47955.69945868271	-47540.53256378359	-415.1668948991204	-47327.68148482985	0.729118122276148	0	1	0	1	1	1	0	0	1	1	0.858415703049432	0.39674559667624393	0.5901153616886323	0.24077883686564097	0.708023232435632	0.011122697266043029	0.46430400439239083	0.15061579957379562	0.036868348604406256	2.443821270993397	4.59066848706258	0.0	0.39674559667624393	0.0	0.24077883686564097	0.708023232435632	0.011122697266043029	0.0	0.0	0.036868348604406256	2.443821270993397	4.917928058158614E-4	0.0922121101024815	0.2997864909055991	0.180803340291128	0.19809949769830704	0.3213106711049664	0.06977941722349172	0.3029309166944779	0.025262265203529224	0.04684251262410804	0.2263294425900772	-388.79972832071144	90.39910077152288	30.846599485006053	15.763092935415736	8.80923038653693	2.585001053739201	1.035881831044882	1.3507510023900675	1.105682722751863	0.3536232274739591	0.12387616388069937	19	18	18	18	18	18	18	18	18	18	21.722924614447617	
10200000	-47946.8508836522	-47520.24557337032	-426.6053102818838	-47324.022702577306	0.761557607734933	1	1	1	1	0	0	0	0	1	0	0.4956441892734551	0.7965857969125301	0.47124819941743484	1.1424623228756472	2.3428686508500043	0.2246861292758052	1.1308063255287295	1.9547913612794918	0.034394925197798853	4.94037509230378	0.7886503935128244	0.4956441892734551	0.7965857969125301	0.47124819941743484	1.1424623228756472	0.0	0.0	0.0	0.0	0.034394925197798853	0.0	4.645088964763116E-4	0.05651563547267378	0.29889539313105107	0.18058564845757571	0.19251984477924208	0.3279991136321315	0.07297664371959073	0.28602115532950956	0.030617215366433255	0.0399142594234554	0.24558368723984672	-399.96196520236145	93.3324061450513	37.99563679850054	14.453677501859827	20.123464191830912	5.82537262092221	3.062465010225545	0.6203193276914818	0.4212701495965753	0.24524079092604906	0.15444053783726325	19	18	18	18	18	18	18	18	18	18	6.895715130886526	
10800000	-47926.85774201182	-47507.35438177493	-419.5033602368919	-47308.32988843179	0.7627368270633803	0	1	1	1	0	1	0	0	0	1	1.265990666335647	0.6437437384206534	0.8101999835176006	0.6829956095250451	1.9158740084845904	3.92250242527926	1.294664067524161	0.2897067970048424	0.26294151421599865	0.2590275105803532	2.3858318312546474	0.0	0.6437437384206534	0.8101999835176006	0.6829956095250451	0.0	3.92250242527926	0.0	0.0	0.0	0.2590275105803532	5.284567433961774E-4	0.018152096029187863	0.2986809278537423	0.17895427393999322	0.19848178815383283	0.32388301005243225	0.08323502357715724	0.27318739263501346	0.022186048478471315	0.04979992115791149	0.20597705031014513	-395.9232772602086	69.85170022515027	33.126859806856984	12.933494722622495	12.20185886904942	10.382932607806573	3.1010089881194456	0.7397694281308214	0.43496341025368424	0.3692860490676425	0.14986331078085904	19	18	18	18	18	18	18	18	18	18	3.943425161668702	
11400000	-47888.698461560816	-47491.30996116086	-397.3885003999552	-47287.158814958326	0.6434305884421951	1	1	1	1	0	0	0	1	0	0	0.15094956732399875	0.9766388463277191	0.5569903198252333	0.63256926121355	0.744437667762696	0.02908617339389728	1.4952519778941786	0.04583798774257317	4.350320904102803	1.47135872701827	0.9770394590262725	0.15094956732399875	0.9766388463277191	0.5569903198252333	0.63256926121355	0.0	0.0	0.0	0.04583798774257317	0.0	0.0	5.54638881074573E-4	0.01362817220088176	0.29875911918133585	0.17755483025589552	0.19644389288439706	0.32724215767837217	0.06855745699901324	0.2883256976281957	0.021987944904589177	0.03372474098700955	0.20511542445326322	-370.54615015179826	69.56921560597723	27.523616098142384	14.901416571543477	8.116683714207719	4.502058246252574	1.7786989580089925	1.0477558616528133	0.43821785611445147	0.4274681372313721	0.11264656707369883	19	18	18	18	18	18	18	18	18	18	18.24406679829511	
12000000	-47875.234561823774	-47506.62403769487	-368.6105241289057	-47306.16608286033	0.6815804269897512	1	1	1	1	0	0	0	0	0	1	0.40476008380807227	0.9201585907069546	0.34407009988073184	0.5469684007157499	1.6208913485729528	1.2202813110836799	0.3722971748312802	0.10845455808630337	1.0498907349513462	0.1883954111612348	1.0205051149523756	0.40476008380807227	0.9201585907069546	0.34407009988073184	0.5469684007157499	0.0	0.0	0.0	0.0	0.0	0.1883954111612348	5.235655046816792E-4	0.033062556765934815	0.2997586725432435	0.17714421433427913	0.1923087036817388	0.330788409440739	0.09006204580428812	0.3528374975338958	0.02488198905246973	0.0443552162913203	0.2446265483904287	-347.0970783258313	79.96520451579627	20.50267188453979	8.636042525922631	6.7728086788262525	4.284058379787719	1.555278815556829	0.8840391016533375	0.3260325346495604	0.17473421420069352	0.1147215926785252	19	18	18	18	18	18	18	18	18	18	9.34747191135398	
12600000	-47950.861327112354	-47525.1415512378	-425.71977587455154	-47313.8182733163	0.7452313165623843	1	1	0	1	0	0	0	0	0	1	0.07379220994476368	0.3882416068720541	0.7421688237552623	0.42353653356755655	0.28594630724457576	0.6391443187090516	1.8930473218447483	0.05687045106587806	0.1042400845764008	1.6904619431756553	3.4800199852790326	0.07379220994476368	0.3882416068720541	0.0	0.42353653356755655	0.0	0.0	0.0	0.0	0.0	1.6904619431756553	4.912745527680558E-4	0.03299653680519064	0.30022843227157975	0.17872822107725922	0.1950231993803713	0.3260201472707901	0.05950857007977575	0.25992630506385317	0.03820249321780622	0.05022300100133381	0.23589422017748785	-409.1162766233691	93.31961914715124	44.53193721142605	11.426753797092159	7.125953128617165	8.63543452326795	1.2536045381165581	1.3162501568135152	1.504853359249933	0.6308364838033966	0.16101221402675636	19	18	18	18	18	18	18	18	18	18	1.5536070899121128	
13200000	-47911.04167353903	-47519.13693974136	-391.90473379767565	-47318.37774191536	0.8138788041608174	1	1	1	1	1	0	0	0	0	0	0.38548146188763033	1.747358359004097	0.7292040588085761	1.7012968367062657	0.7749963049234113	2.8611508524969937	0.4238913528578895	0.07296817361911696	1.1021927063517645	0.5844407104826496	1.071127006319415	0.38548146188763033	1.747358359004097	0.7292040588085761	1.7012968367062657	0.7749963049234113	0.0	0.0	0.0	0.0	0.0	5.029364581613602E-4	0.005582182225455915	0.2973068302647743	0.17756827261499783	0.20209600727709004	0.3230288898431381	0.08329077093925823	0.28516413069314284	0.02666562964132917	0.049975972658261925	0.13333687640329425	-370.87426863677916	77.42244258240873	36.6913672767181	27.809469954561568	9.996610288489627	5.13441434822715	2.7895795070614	0.4823180755268629	0.30379655718890763	0.18452026893127413	0.1416986483189429	19	18	18	18	18	18	18	18	18	18	3.208400909150026	
