#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v22_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v22_seqs	gammaShape.SubG1_BI_fin_v22_seqs	freqParameter.SubG1_BI_fin_v22_seqs.1	freqParameter.SubG1_BI_fin_v22_seqs.2	freqParameter.SubG1_BI_fin_v22_seqs.3	freqParameter.SubG1_BI_fin_v22_seqs.4	rateAC.SubG1_BI_fin_v22_seqs	rateAG.SubG1_BI_fin_v22_seqs	rateAT.SubG1_BI_fin_v22_seqs	rateCG.SubG1_BI_fin_v22_seqs	rateGT.SubG1_BI_fin_v22_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
34200000	-42749.07081721851	-42614.39235468798	-134.67846253053176	-42498.20483865987	0.5929811394883103	1	1	1	0	0	0	1	0	1	1	1.3226525067315247	1.8662719250367485	0.15852939953823098	0.3382133936954319	0.0029323154562847075	3.005375916875079	1.7733130426552353	1.0970417989055588	0.31051524936484964	1.873032856797425	4.678721336352529	1.3226525067315247	1.8662719250367485	0.15852939953823098	0.0	0.0	0.0	1.7733130426552353	0.0	0.31051524936484964	1.873032856797425	6.25934678302686E-4	0.019597038571708743	0.2971679468749613	0.18419687595731438	0.1961637482893749	0.3224714288783489	0.03593553328181932	0.337036356790506	0.03848226211047703	0.0029580273423395545	0.18566612692575293	-115.54468485988272	1.4534605522888675	3.2895146905009605	3.954476649982528	1.7177494235732917	1.3914943681504615	0.8873065433879479	0.40077520831615415	0.5979865481222829	0.3735435887179991	0.08402482872198991	13	13	13	13	13	13	12	12	12	12	0.548301288311278	
34650000	-42762.916008314176	-42589.648106008724	-173.2679023054535	-42485.39515855221	0.6300482238049808	1	1	1	1	1	1	1	0	1	0	0.47771293551046046	0.3690760942804987	0.39801040024064793	0.07010420419220634	0.20290576680167996	0.21744372071576276	0.44965389518593796	0.054981655549569276	0.5219250643479414	1.0268647856312338	1.6469986731176272	0.47771293551046046	0.3690760942804987	0.39801040024064793	0.07010420419220634	0.20290576680167996	0.21744372071576276	0.44965389518593796	0.0	0.5219250643479414	0.0	4.6894065093376603E-4	0.012869465487480126	0.3006091236241894	0.18010545412342988	0.19729238995377274	0.32199303229860754	0.13414914766761146	0.2861854368308132	0.026255082395817485	0.0074970864254187775	0.15271972413938512	-156.06287408460489	1.9701683285378913	6.09347645881361	4.167517061539841	4.4146460690634175	2.060884206287171	1.6520781842148595	0.41397199243136046	0.3896250260920333	0.1751002343560236	0.0951635396857014	13	13	13	13	13	13	12	12	12	12	2.4138813800047907	
35100000	-42713.65362204016	-42589.837051717805	-123.81657032235398	-42486.36413713214	0.613327385303024	1	1	1	0	1	0	1	1	1	0	0.2670190205405243	2.4314933251230126	0.5054635732392773	0.9935055013009259	4.701142355745424	0.9856607109885845	1.3178666371225949	0.19417221864303466	0.18249608298437117	1.025135087779031	2.5659423876415426	0.2670190205405243	2.4314933251230126	0.5054635732392773	0.0	4.701142355745424	0.0	1.3178666371225949	0.19417221864303466	0.18249608298437117	0.0	6.117826556001069E-4	0.1578495610543111	0.2995712492523222	0.17959878798298282	0.19823349106359683	0.3225964717010973	0.07707456307806616	0.28687434654951144	0.052522875135430344	0.01516744657636589	0.18626339384268709	-97.79485439891002	1.9548698336519281	2.6894034676305116	8.612514545927782	2.1635321294737855	0.9809670750332802	0.24655920747848364	0.15072320637991216	0.20707384244397556	0.13302210461877245	0.09905113348839345	13	13	13	13	13	13	12	12	12	12	2.59189145286752	
35550000	-42708.50230578702	-42589.31765569282	-119.18465009419425	-42490.13707618126	0.6349675106409278	1	1	1	0	1	0	1	0	1	0	0.6406305989482384	2.143185832952963	0.5576128660105976	0.7311713371100926	0.8660962230699791	1.154062763609155	0.11056693581209055	0.4093317879930633	1.1711280391512995	0.8550215135274285	1.5806401856524381	0.6406305989482384	2.143185832952963	0.5576128660105976	0.0	0.8660962230699791	0.0	0.11056693581209055	0.0	1.1711280391512995	0.0	6.314549812089014E-4	0.10563316479743157	0.29796919472844013	0.18123827737432138	0.19648187361400787	0.32431065428322975	0.08740753822343139	0.313093432059088	0.03012243539725087	0.0017945314102324915	0.22046666889634073	-102.19306214709118	1.956769461351249	2.9040183666367483	3.576682117151857	1.6361230201089696	2.0013388761322966	0.8153213074426953	0.428462712930014	0.35960704077184436	0.1009846886146087	0.06215409809451977	13	13	13	13	13	13	12	12	12	12	1.7624155839493476	
36000000	-42801.21785639002	-42592.91782073513	-208.30003565489693	-42482.83074750457	0.6863553090706376	1	1	1	0	0	0	1	0	1	0	1.8398949169783472	2.142933251580164	0.897767177652895	0.7659814453421621	0.28165179536964785	0.14956618129292798	0.5304094384606293	0.4813661194640148	0.33391643028855	0.9153932164703723	1.8235126605027059	1.8398949169783472	2.142933251580164	0.897767177652895	0.0	0.0	0.0	0.5304094384606293	0.0	0.33391643028855	0.0	4.564031709900124E-4	0.001510541103706557	0.2999406741382987	0.1778306471621762	0.19390729469350554	0.3283213840060185	0.06136187687244674	0.29890845046552794	0.03457394831056297	0.010602665207490812	0.14311415353612858	-188.21113282654963	2.780605996725052	8.284558686281144	7.817624863405268	3.6439705730338163	2.488088074797719	1.5592199428062545	1.1533450620808656	0.4683083614858408	0.17864163976697908	0.16098627637762986	13	13	13	13	13	13	12	12	12	12	6.217495965236713	
36450000	-42758.88372060063	-42613.87234823917	-145.0113723614574	-42500.468251689745	0.6190669582226503	1	1	1	0	0	0	0	0	1	0	2.7504402945942763	3.1639188571528623	1.0832198311592296	0.6627084888303135	0.23919292484508223	0.8854033839197593	0.22823179838646881	0.27798765171555484	0.4831281426325232	0.5339120434403779	1.7964661269671645	2.7504402945942763	3.1639188571528623	1.0832198311592296	0.0	0.0	0.0	0.0	0.0	0.4831281426325232	0.0	6.090861493766137E-4	0.25984489896940094	0.29829791332876127	0.1813503691555669	0.19249594341024795	0.32785577410542294	0.026018931377682596	0.3220390145772735	0.036080119001811344	0.012100091439698651	0.12892641832691576	-127.95846336174496	3.6513580126915035	1.8699877058865517	2.4171555255387127	6.074572577050424	2.000721784309222	1.091769882982472	0.5549228799693531	0.21634435026629847	0.27705871047154185	0.12197608852907059	13	13	13	13	13	13	12	12	12	12	1.1431969622386065	
36900000	-42722.613390622944	-42598.43012533094	-124.1832652920034	-42494.11125640519	0.6983444988555094	1	1	1	1	0	0	1	1	0	0	2.051233908425082	0.8747218957573927	0.6751369532075906	0.18767250009758918	0.38167430128105634	0.6908074775047681	0.04810386134489703	0.10566377032814861	0.14174755934590919	0.5867400395307892	1.9190481803616144	2.051233908425082	0.8747218957573927	0.6751369532075906	0.18767250009758918	0.0	0.0	0.04810386134489703	0.10566377032814861	0.0	0.0	6.680411888604572E-4	0.14024591458980773	0.29597873915615674	0.18245046657026592	0.1920265792707076	0.32954421500286885	0.07507308484874108	0.2785857184241705	0.026340780820698344	0.0012117988396660904	0.12455172052587052	-111.67384654441787	2.1310702672449935	2.155255604429128	3.1444510315704215	4.234840269539261	0.9586345821610553	0.4560634727024424	0.18397799196116446	0.3570089551412862	0.2867440644205333	0.17884099948190885	13	13	13	13	13	13	12	12	12	12	1.358371835803502	
37350000	-42743.05611428463	-42608.00673480425	-135.0493794803735	-42493.13039495818	0.6144158024937281	1	1	1	0	1	0	0	0	1	0	0.7835322271199364	1.7191651243789616	0.26398570047840914	1.2196362176715445	2.2894043844754957	0.45480065620437954	0.7457635870291083	2.7903859365291246	1.0149817688178482	0.9854549860179647	3.0832939694172685	0.7835322271199364	1.7191651243789616	0.26398570047840914	0.0	2.2894043844754957	0.0	0.0	0.0	1.0149817688178482	0.0	6.72853828388196E-4	0.11464247045024943	0.29996585406339954	0.17893110862702744	0.19815898533865212	0.3229440519709199	0.1237856741876192	0.2960766576693416	0.015885342141900013	0.004591944858085375	0.10100111929274051	-115.72409151271216	1.712375184289259	3.552641522170345	1.4466642848426905	3.020705899281213	2.2567841650109415	0.395847961245977	0.7072442358960149	0.3685657484322505	0.1291358887518849	0.13864455662165293	13	13	13	13	13	13	12	12	12	12	1.1981830587618667	
37800000	-42759.352343835235	-42588.090196530284	-171.26214730494962	-42489.96860585021	0.6957212542705721	1	1	1	0	0	0	1	0	1	0	2.309999021926016	1.1087520702313363	2.0651776066065946	2.714549783401365	0.6968869909052381	0.2801653676888385	1.5045038294677644	1.6761061407914848	1.8930223790321035	2.7855570268439886	1.5244311953953005	2.309999021926016	1.1087520702313363	2.0651776066065946	0.0	0.0	0.0	1.5045038294677644	0.0	1.8930223790321035	0.0	5.257217825157791E-4	0.05200446868234055	0.2964142239114605	0.17795600664216274	0.1990356786738451	0.3265940907725308	0.06275782214312245	0.3577489830166326	0.04448420955801747	0.0048890789174309965	0.17230241073848965	-143.59314884803575	5.1227331577995905	4.169080182067041	11.802631951392524	2.4163234458913156	0.6350510007953958	0.48582695244688723	0.619838704495584	0.44068080219483563	0.24392057062997174	0.1086108777064986	13	13	13	13	13	13	12	12	12	12	4.740258073190962	
38250000	-42746.47452965154	-42609.98582866409	-136.4887009874496	-42506.81536458072	0.6378197822301729	1	1	1	1	0	1	1	0	1	0	2.549628604500688	3.1784962020899905	3.4181265328643526	1.4075280356020123	1.6756150644825378	1.013741834820883	0.5414065388296185	0.022380173947203683	0.18965580912981683	1.0761987228883574	1.895207028004376	2.549628604500688	3.1784962020899905	3.4181265328643526	1.4075280356020123	0.0	1.013741834820883	0.5414065388296185	0.0	0.18965580912981683	0.0	6.003768107874281E-4	0.06156627278641658	0.29815078840594306	0.18870807346336113	0.18974740598386372	0.32339373214683137	0.0664926206697359	0.18942314603714439	0.030831551746095556	0.007540674409594344	0.17410758215890043	-110.96365036955271	3.8012200501349933	5.7950729215802435	5.041339868884174	2.6575999810727997	1.264629917330288	0.491481463832578	0.66755254193617	0.2721465750726187	0.1467529155511295	0.08444022155963629	13	13	13	13	13	13	12	12	12	12	1.8351882642450195	
38700000	-42757.82889671948	-42590.93893377786	-166.8899629416217	-42493.611726119154	0.6538927342536964	1	1	1	0	1	0	0	0	1	0	1.0119564875381086	0.49430291397159437	0.44173761512694737	0.7527056181019269	0.5890209276747279	0.47384377863285926	0.4468236209155912	0.017073351867644578	0.24741246791872354	0.45291498822350373	1.3287495556096975	1.0119564875381086	0.49430291397159437	0.44173761512694737	0.0	0.5890209276747279	0.0	0.0	0.0	0.24741246791872354	0.0	4.4125567431699367E-4	0.08243407451929925	0.29469789753594555	0.18533891203500807	0.19602385384642118	0.32393933658262447	0.0508977229233058	0.2494409641871538	0.0343617947994105	2.62796367742275E-4	0.2645038812887955	-156.92697722139133	3.038903292782514	4.572685955151428	6.183526842906542	3.218911560487963	1.6725084862210937	1.7652194737175126	1.0667006342682124	0.47468650788314515	0.1341472663524794	0.06594306521161623	13	13	13	13	13	13	12	12	12	12	1.9354353358211802	
39150000	-42734.4495711438	-42596.79844557402	-137.65112556977678	-42493.056685619216	0.587196380780321	1	1	1	0	0	0	1	0	1	1	0.8582183628295754	0.4624866389789099	0.452584412677118	0.21016785533026353	0.6547010363225364	0.905770632569957	0.2769062492526697	0.06995741720560361	0.394449163008429	1.7353957977878836	3.189638365429326	0.8582183628295754	0.4624866389789099	0.452584412677118	0.0	0.0	0.0	0.2769062492526697	0.0	0.394449163008429	1.7353957977878836	6.507233118470419E-4	0.10496858082689553	0.29427920072075614	0.18277894783229626	0.20088146268686122	0.3220603887600858	0.07134151786261236	0.28720660239920587	0.03140688245751378	0.030124388737858512	0.22027432830770413	-119.53405395798407	3.3571437171565353	5.384149969425633	4.836539954892262	3.8604185975584207	1.5246741469749068	0.531539563397955	0.382619741755961	0.295464166411311	0.2566541699030056	0.05723795227064118	13	13	13	13	13	13	12	12	12	12	2.3120319001396603	
39600000	-42736.36432369969	-42603.813764965	-132.55055873468282	-42498.775365767215	0.651082791369581	1	1	1	0	1	0	0	0	1	0	0.5731433767415733	0.904116691826114	0.14543389267308346	0.1165417335526167	0.03517420246295442	0.11718817276485213	2.867116345380946	0.38464716279531463	0.3717544430415702	0.7798638475371388	1.9271804748706063	0.5731433767415733	0.904116691826114	0.14543389267308346	0.0	0.03517420246295442	0.0	0.0	0.0	0.3717544430415702	0.0	5.600569645077752E-4	0.1117677015307832	0.2992547291734593	0.18451467687560952	0.19695881109610905	0.31927178285482155	0.06981224779526575	0.23490752424097008	0.019834465746514908	0.00702664935720655	0.1890464202728597	-118.52998100468233	1.4853151147959096	4.186409696921114	4.024301057707159	2.620404314738566	1.0020012230858977	0.60043156930764	0.3688200127274366	0.7668180940878979	0.21063741348821738	0.09435241828889161	13	13	13	13	13	13	12	12	12	12	1.7371638283112667	
40050000	-42757.11598151143	-42595.53046082334	-161.5855206880847	-42500.286985621875	0.7774032286169678	1	1	1	1	1	0	0	0	1	0	1.9593220277071917	0.9679412601430152	0.6854983248070573	0.8076367968886945	0.8270059907806043	0.4109204826034742	3.1611648690626284	0.31315665031715767	1.3467466264238022	0.34972236322173383	1.2310748414526946	1.9593220277071917	0.9679412601430152	0.6854983248070573	0.8076367968886945	0.8270059907806043	0.0	0.0	0.0	1.3467466264238022	0.0	5.285040476952943E-4	0.10019112913671577	0.2920145327063561	0.1839587822864775	0.19704559961547524	0.3269810853916905	0.03964474865887024	0.2638269365671437	0.026866766789190703	0.002698275534234481	0.15527695036199926	-143.34104839520842	4.766772508868568	8.621379801062535	4.149097325395431	1.9021877465993215	3.4239664986446128	1.4538108069964082	0.44946700120404537	0.2387718256997159	0.13261513935111505	0.07636955151561871	13	13	13	13	13	13	12	12	12	12	2.028044634583959	
40500000	-42732.94860267022	-42600.13097537899	-132.81762729123113	-42494.41889786727	0.5790703097106372	1	1	1	0	1	0	1	0	0	0	0.3470708222178212	0.3969247802395836	0.3175384725910139	0.47537230201033054	0.5907336295835278	0.5984850764975537	0.7397802316016591	2.0809623679101663	1.085741461838568	9.81478992792264	1.9888648016887052	0.3470708222178212	0.3969247802395836	0.3175384725910139	0.0	0.5907336295835278	0.0	0.7397802316016591	0.0	0.0	0.0	6.134112436659735E-4	0.08309753207334405	0.2957209307224853	0.18593281070855097	0.19603113345997605	0.32231512510898686	0.0285740172143082	0.20642323280514258	0.05488802065728015	0.01835509458157022	0.15274832301552077	-108.36982893598528	2.0326752501698366	2.2612087478976055	3.19985926544058	3.267603562142911	2.0772249818190276	0.6501611033188339	0.5990297773583484	0.5720316367321093	0.36655125240125697	0.036792945722453556	13	13	13	13	13	13	12	12	12	12	1.3930343158816008	
40950000	-42754.18759986202	-42607.49263416623	-146.69496569579513	-42493.220383752254	0.6251736024373894	1	1	1	0	0	0	0	0	1	0	0.4019995796974469	0.96418137415267	0.35851542233597844	1.5619531673058702	1.215602832281715	0.2257734699432067	0.534968063404245	2.0658397926823993	0.33701878359506077	0.09568562603772897	1.72971587252357	0.4019995796974469	0.96418137415267	0.35851542233597844	0.0	0.0	0.0	0.0	0.0	0.33701878359506077	0.0	5.935538108856319E-4	0.10715270323667479	0.3056651334973842	0.17968412477431148	0.1941520815819979	0.3204986601463058	0.04505920804877933	0.20279491591737062	0.030236757545021087	0.00782485049153518	0.23581474276433043	-129.13039344435364	2.3823165370790034	7.874908440382251	2.696124175104559	3.7655050955386757	1.352630317180537	1.225496362713375	0.7283187856986033	0.1447522993189515	0.1493949151661506	0.10342283751003117	13	13	13	13	13	13	12	12	12	12	4.487576975022389	
41400000	-42756.99693677591	-42605.8069854882	-151.18995128771155	-42499.40236961992	0.6157015127660895	1	1	1	0	0	1	1	0	1	0	1.4078759646030863	0.8382364687267374	0.366960935355835	0.7427518758639505	0.13626487006508528	0.52917930323792	0.8633602604507743	0.548945708954916	0.41543107803666524	1.0688689492773045	2.2676951657851956	1.4078759646030863	0.8382364687267374	0.366960935355835	0.0	0.0	0.52917930323792	0.8633602604507743	0.0	0.41543107803666524	0.0	5.87419031944607E-4	0.17398116827247997	0.30173384249941654	0.18750651797788906	0.1932469526835956	0.31751268683909806	0.03976103529828203	0.33159705422383556	0.019069463726682168	0.007782186392554312	0.14559656275051117	-132.87019362178606	2.8427740179288343	3.5321285978610506	5.070877527433392	5.415322284341576	2.3898481803356133	0.4813205263770998	0.41620887542717583	0.5076824012014846	0.2841317590251	0.1275459019295585	13	13	13	13	13	13	12	12	12	12	5.09894937458432	
41850000	-42721.307603671725	-42587.47156179249	-133.83604187923783	-42488.89867133481	0.5871537208852171	1	1	1	0	0	1	1	0	1	1	1.3111083911881267	1.0726797717823089	0.4541268148339802	0.0382393366167808	0.12271415228716932	0.22355996765381744	1.6734648835142245	0.3896735078067162	1.1158500746951558	0.39151929210034386	1.845297037197606	1.3111083911881267	1.0726797717823089	0.4541268148339802	0.0	0.0	0.22355996765381744	1.6734648835142245	0.0	1.1158500746951558	0.39151929210034386	6.406574259162863E-4	0.09766122207952235	0.2954397308137228	0.1835551907039605	0.19885861265244864	0.32214646582986717	0.07510023920205293	0.2490201560534261	0.016859646209126517	0.04120961106024575	0.10338272410859989	-115.56375137764165	1.6055801010742337	3.137493555893521	1.749490290833163	4.606502441568519	1.0791889069317018	0.6741306341638065	0.3429559854849942	0.5533450751467814	0.20681141732029554	0.0767627541167866	13	13	13	13	13	13	12	12	12	12	1.9221323232925167	
42300000	-42731.91499372293	-42584.164751720586	-147.7502420023479	-42484.807268301556	0.6281864641515149	1	1	1	1	1	0	0	0	1	1	1.026769648570703	1.2760773972751531	1.0164574230451047	0.3659898453707479	2.3917952363428086	3.492335680768584	1.1226009209294499	0.8251828428802539	1.3920731174818395	1.5600714052704467	2.0622168719520135	1.026769648570703	1.2760773972751531	1.0164574230451047	0.3659898453707479	2.3917952363428086	0.0	0.0	0.0	1.3920731174818395	1.5600714052704467	6.589735120369732E-4	0.01535193098911194	0.29519397122292335	0.17933911136012978	0.19768815848850746	0.3277787589284386	0.04061190838830277	0.36671001375419177	0.03185853918821785	0.004765392573387651	0.18702319521876623	-121.8650156917115	2.315299438969546	3.96950032660481	5.245663476683371	3.8769877569227105	1.2343774128543838	1.0560263394899851	0.38455255941808925	0.2482066821610547	0.20287079761134505	0.15280225935669028	13	13	13	13	13	13	12	12	12	12	2.9303362550927896	
42750000	-42704.35606570602	-42582.26340297367	-122.09266273235222	-42477.83209776802	0.5782383117252741	1	1	1	0	1	0	0	0	1	1	1.6047843622952054	1.4696129393492252	0.5765044867831712	0.16818910116745825	0.38371468125339836	1.9198734569140228	0.47668399166315367	0.04298009723311503	1.290090621870011	0.03884531390268863	1.7445224205322085	1.6047843622952054	1.4696129393492252	0.5765044867831712	0.0	0.38371468125339836	0.0	0.0	0.0	1.290090621870011	0.03884531390268863	5.843812585964172E-4	0.010622759782564897	0.2976954079177916	0.1847541455463804	0.196360283891952	0.32119016264387523	0.04764734321439317	0.2769630457628055	0.022280073421340033	0.0023874859606343173	0.15584754811234905	-107.75547968464322	2.494751095438725	2.172259974733909	2.8748386847578415	3.5305581000114374	1.6736166469671567	0.6425176269090926	0.45030191101242256	0.41549883341832083	0.2153503217533889	0.04387049628442519	13	13	13	13	13	13	12	12	12	12	1.0475003104607166	
43200000	-42722.88093651287	-42587.58276471651	-135.29817179635393	-42478.37340084756	0.6676194849026441	1	1	1	0	0	1	0	1	0	1	1.558533259437169	1.5277904291071798	0.9479669810445128	0.26828409948897647	0.9774320497003087	0.1292022194231445	0.3958434209520895	1.6241371312976833	0.46836309304347346	4.101067854355933	3.7974881854851685	1.558533259437169	1.5277904291071798	0.9479669810445128	0.0	0.0	0.1292022194231445	0.0	1.6241371312976833	0.0	4.101067854355933	5.955411973841088E-4	0.19403419002917247	0.29759058131210264	0.18112761983405376	0.19800431551663453	0.32327748333720807	0.09102311056122564	0.30086789008603676	0.019098596558402573	0.014725423647771501	0.2501317962597884	-112.2103396536667	2.156973238440441	2.001611835758521	6.072104969127169	3.262443890883181	1.725814517309191	0.8412727275063341	0.21239427297320304	0.48892457726814564	0.12446213906417133	0.06493032357599546	13	13	13	13	13	13	12	12	12	12	1.8312881488557158	
43650000	-42747.51758131374	-42615.93068604124	-131.58689527249769	-42492.30073548385	0.6266643006965713	0	1	1	1	1	0	0	0	1	0	0.07008815004678272	1.4364176166784246	0.2765260703963432	0.07905831014719183	0.5995393951162585	2.3820279322234685	0.546554305401114	0.9509217529634609	0.9307940858742362	0.9339693081922352	2.8734520142000237	0.0	1.4364176166784246	0.2765260703963432	0.07905831014719183	0.5995393951162585	0.0	0.0	0.0	0.9307940858742362	0.0	6.060412898293851E-4	0.17451233510493813	0.29662716610800316	0.18268695064104898	0.19381721752695164	0.3268686657239953	0.09110234905508315	0.2858404289498946	0.038436573732740925	0.0012013056804341352	0.16988051651937125	-114.46234356252175	2.561729783523313	2.4588608858164784	3.822444887178603	4.103643797713325	1.9323709456544689	0.6225646093070616	0.3044502418901467	0.6941881847176928	0.15892582222126658	0.08282166649079022	13	13	13	13	13	13	12	12	12	12	3.197229451125537	
44100000	-42755.45521469396	-42618.799088165564	-136.65612652839846	-42503.08277058632	0.6934234534063757	1	1	1	1	1	0	0	0	1	1	1.2186258141267983	2.163213335341589	0.26730327949667493	1.280341239034376	1.1802946184451355	1.29199291990498	1.2574697998173952	3.5652235727143498	0.5690792821907156	0.9359605525497061	2.4797714658966874	1.2186258141267983	2.163213335341589	0.26730327949667493	1.280341239034376	1.1802946184451355	0.0	0.0	0.0	0.5690792821907156	0.9359605525497061	5.982212501698022E-4	0.025552932774646746	0.30047155058226394	0.18317917159619895	0.19673043231840082	0.3196188455031354	0.0809733499094521	0.32245992194794604	0.03238559556351196	0.00864186539426533	0.17495742792954463	-109.47917517541748	1.9684537861044762	1.0316298659065548	2.330127210637623	3.461620280117715	1.803958960691112	0.9471194603388274	0.33422171084453683	0.3088835515128539	0.18538860044826647	0.09729012771581556	13	13	13	13	13	13	12	12	12	12	3.910391726330183	
44550000	-42746.60655711245	-42591.19210723879	-155.4144498736565	-42488.977567950715	0.6377064448548949	1	1	1	0	0	0	1	0	1	0	0.8240941396830503	0.9854824559194378	0.6786988080258436	0.44468500937598854	2.657299350389538	0.4365467994446786	1.1692649461072926	0.012191575457710643	1.5615548650250157	0.35304792774172106	2.55437551893475	0.8240941396830503	0.9854824559194378	0.6786988080258436	0.0	0.0	0.0	1.1692649461072926	0.0	1.5615548650250157	0.0	4.5955899359229237E-4	0.07180801325488202	0.2940920478875452	0.18479924478586884	0.199680995643716	0.3214277116828693	0.06355400577451494	0.324685557803667	0.02667175636396137	0.012498675194047909	0.1573420881900028	-137.7888027066183	2.9121640192168825	2.59611898605116	5.900505902191284	3.2433669669792082	0.9991285345774581	0.9034036041225432	0.6854339276071092	0.5540232835942916	0.3904877777368943	0.09026777595092048	13	13	13	13	13	13	12	12	12	12	1.4618478492319875	
45000000	-42743.33734430908	-42595.3401222958	-147.9972220132869	-42490.2065653502	0.6198366614501334	1	1	1	0	1	1	1	0	1	0	0.2968908493918243	2.0223161178209907	0.6110270038016724	1.6462263216801423	0.4211010396507278	0.24059227041448206	0.7704449394856718	0.02544410201002011	0.9771397800883477	0.8012421588014287	1.7553246637785607	0.2968908493918243	2.0223161178209907	0.6110270038016724	0.0	0.4211010396507278	0.24059227041448206	0.7704449394856718	0.0	0.9771397800883477	0.0	5.999785501239397E-4	0.033219906194690785	0.30284338980119074	0.18185846655392265	0.19665624097382767	0.3186419026710584	0.07671044438500861	0.23790086097487628	0.03150266568299112	0.010764483482214872	0.2073924384876525	-128.92841804583017	3.451841801378471	2.0216693335427607	2.334047963477793	4.169738373214222	2.0406545117372783	0.770300684441725	0.4268500277430991	0.47912131002413416	0.20129834295434423	0.08655241130049006	13	13	13	13	13	13	12	12	12	12	1.8569918682130782	
45450000	-42773.736518690625	-42608.655550226635	-165.08096846398624	-42506.58430262669	0.6246582587389271	1	1	1	0	1	0	1	0	1	0	1.1851685624790658	1.1489470406849343	0.13188236498257072	1.1124026250361698	0.8269165945210222	0.23890673156324707	1.753662670201095	1.372082221326312	0.5208880962015684	0.41466012394595997	1.6111744815272298	1.1851685624790658	1.1489470406849343	0.13188236498257072	0.0	0.8269165945210222	0.0	1.753662670201095	0.0	0.5208880962015684	0.0	5.256753881815264E-4	0.2417284774330651	0.2970534410067868	0.180460046902332	0.19776872566374873	0.32471778642713184	0.036340390478674274	0.3555905468525575	0.056960208145720455	0.0014485254809030784	0.17818547186804648	-148.97844434434774	2.645380009121537	2.5402346443262016	10.778204041379722	3.2254233528863763	1.2120186174700938	0.5895370084330903	0.5695138902557574	0.8768120320863577	0.2252679830022537	0.15167229861013162	13	13	13	13	13	13	12	12	12	12	1.2923144128490132	
