#                <userDataType codeMap="center=0,mid-east=1,north=2,north-east=3,south=4,south-east=5,? = 0 1 2 3 4 5 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="6"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="6" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.16666666666666666</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG3_BI_fin_v23_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	rateIndicator.location.11	rateIndicator.location.12	rateIndicator.location.13	rateIndicator.location.14	rateIndicator.location.15	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	relativeGeoRates.location.11	relativeGeoRates.location.12	relativeGeoRates.location.13	relativeGeoRates.location.14	relativeGeoRates.location.15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_north-east	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG3_BI_fin_v23_seqs	gammaShape.SubG3_BI_fin_v23_seqs	freqParameter.SubG3_BI_fin_v23_seqs.1	freqParameter.SubG3_BI_fin_v23_seqs.2	freqParameter.SubG3_BI_fin_v23_seqs.3	freqParameter.SubG3_BI_fin_v23_seqs.4	rateAC.SubG3_BI_fin_v23_seqs	rateAG.SubG3_BI_fin_v23_seqs	rateAT.SubG3_BI_fin_v23_seqs	rateCG.SubG3_BI_fin_v23_seqs	rateGT.SubG3_BI_fin_v23_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	
0	-43340.1273094605	-43120.91281577382	-219.2144936866722	-42986.876701586196	0.6390795005106927	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1.0042215451365777	0.10119381549418488	3.4447442245830167	0.44952262776004354	0.984118956435045	0.6690603236566374	1.1679918421280444	1.0909622266278398	0.02301851541891746	0.34985906568047276	2.069742009995241	0.12922806371074594	0.2625185787317309	0.15446184967223997	0.3685262659482495	2.7208360196099357	1.0042215451365777	0.10119381549418488	0.0	0.44952262776004354	0.0	0.0	1.1679918421280444	0.0	0.02301851541891746	0.34985906568047276	0.0	0.0	0.0	0.0	0.3685262659482495	5.039241804210944E-4	0.041960284106197926	0.30076335956567374	0.17735401815746482	0.19719127733595015	0.32469134494091184	0.09557889358084853	0.20698050807188445	0.023818440473810622	0.019952075170947898	0.22877544540555714	-196.02842079999448	3.7415539400949798	5.38028918329787	7.764716024878905	4.558113018233867	4.93775458328928	2.9247035054369395	1.0330622463520844	0.5023358506121581	0.20942182467894704	0.15317546356340023	12	12	12	12	12	12	12	11	11	11	2.023103171154003	
300000	-43332.783318536895	-43105.618340713605	-227.16497782328847	-42971.93178497031	0.5778675895219123	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	2.371286133893404	0.891864938600098	0.6016355341119861	0.8149563036900453	0.7563598285610503	0.7515024738053907	1.7549457668511432	1.2075039378115267	1.1252204294535566	0.8835572265709474	0.2685300334602097	0.7588684300504674	0.35606887412528315	0.14137408345216865	0.5439293931786765	2.242446849207203	2.371286133893404	0.891864938600098	0.0	0.8149563036900453	0.7563598285610503	0.0	1.7549457668511432	0.0	0.0	0.8835572265709474	0.0	0.0	0.0	0.0	0.5439293931786765	4.813400755500071E-4	0.12351450699449255	0.3019599673300702	0.17882356922009204	0.19793542704864034	0.321281036401198	0.048286530886908	0.26916721263443877	0.02013757018645913	0.05023556822986859	0.2317416092211292	-201.9193869485132	5.664340714515415	7.379290712779994	6.702604004084019	10.518228873880023	3.7376907909011368	2.0735702110107774	1.3177444479489824	0.7056156549802846	0.442876477903379	0.07216708109381394	12	12	12	12	12	12	12	11	11	11	2.925269696850976	
600000	-43322.42689890259	-43110.08736036353	-212.33953853906334	-42977.98462138923	0.6009569782241321	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1.5211396659653826	0.1522685837399007	0.79843577518588	0.810977576855119	1.4328945865837142	0.14169826152304418	0.8068840092604829	0.6263281068855342	0.12231636511565595	0.9304825947800208	1.1836766985519382	0.6830781918526484	1.0526991689536793	1.3634984894436133	0.2589259172462747	2.6719337112767327	1.5211396659653826	0.1522685837399007	0.0	0.810977576855119	0.0	0.0	0.8068840092604829	0.0	0.12231636511565595	0.9304825947800208	0.0	0.0	0.0	0.0	0.2589259172462747	5.114354314481226E-4	0.12376589600732163	0.2980779790451392	0.18213711831196944	0.19710554829798624	0.32267935434490563	0.12545398468548802	0.23578869874407227	0.022223714078985886	0.032046643514906915	0.1935885960921878	-190.35729050293287	3.6125199312730154	2.3245079615597186	5.049835081283337	9.722036042504381	3.9814538344526826	5.481991440364283	1.4932384785283066	0.7041903833127939	0.31037367468807253	0.10675260357247819	12	12	12	12	12	12	12	11	11	11	0.8770295772547431	
900000	-43336.254645985646	-43103.31991678377	-232.93472920188145	-42971.6026635037	0.6079471348245702	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0.9398580131164738	0.5611340785901431	0.7832407965218179	1.4932704800132643	0.8852677793997554	0.9337615419157613	0.6736881870332869	0.8924862289818221	0.003037893601594587	1.8828200968131328	0.14030960187653022	0.9231184371363543	3.6437708285642834	0.7465523749791009	1.1258437667024273	3.684614464075319	0.9398580131164738	0.5611340785901431	0.0	1.4932704800132643	0.0	0.0	0.6736881870332869	0.0	0.0	1.8828200968131328	0.0	0.0	0.0	0.0	1.1258437667024273	5.103994525484777E-4	0.015829597602068892	0.3009848090902038	0.1764096015157599	0.1976349478087661	0.3249706415852708	0.09520535843439697	0.24612076786883225	0.03368066131486588	0.10845315890099892	0.214548025265583	-201.88977650533724	3.9681560877646893	9.587790396374626	14.076401220245826	6.176634380306862	3.7993042472045793	2.588104384988371	1.7187658104982568	0.7671707066590592	0.3767312056015133	0.11126098462042791	12	12	12	12	12	12	12	11	11	11	6.461625679677894	
1200000	-43353.13544719552	-43122.94482073831	-230.19062645721164	-42981.882645683596	0.6499607343765026	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1.4750705618033682	0.31388283759407787	0.20453994453035235	0.12213569517282044	4.237832178548619	1.30230290461351	0.44328221331193624	0.9265059554557655	0.5586155298890226	0.6527127160995408	2.6219814656037443	1.609291244515328	0.7776622443503539	0.7277910989154984	0.25674907133744496	2.756028689460273	1.4750705618033682	0.31388283759407787	0.0	0.12213569517282044	0.0	0.0	0.44328221331193624	0.0	0.5586155298890226	0.6527127160995408	0.0	0.0	0.0	0.0	0.25674907133744496	4.3141957231029545E-4	0.17338671184745053	0.29823598681600666	0.17898270935756613	0.19698797252561992	0.3257933313008078	0.14299885728176984	0.25160026196046753	0.036093035182973514	0.0898582256089911	0.17693348822005564	-199.78379033017322	3.249861915875202	2.602805238471789	7.429906696082549	10.355221165800911	5.635703123212687	1.584306285737093	0.7873999975740515	0.6507074782806409	0.5056317683030236	0.10232508240332581	12	12	12	12	12	12	12	11	11	11	3.0121243172387677	
1500000	-43373.994442187206	-43128.297111082255	-245.69733110495116	-42986.07873044144	0.6201363019108188	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1.3140239562192533	1.6567660907772037	2.1658292908930594	2.168137274337394	0.11521146060918941	0.638607098726073	2.813679920809331	2.0266608301919304	1.1498721166380048	2.2648784015781844	0.2744753130803192	0.551851656729218	2.179087911579413	0.3699818334389813	0.5353754994910823	4.042382950761827	1.3140239562192533	0.0	0.0	2.168137274337394	0.11521146060918941	0.0	2.813679920809331	0.0	0.0	2.2648784015781844	0.0	0.551851656729218	0.0	0.0	0.0	4.945887534268095E-4	0.04004727131358673	0.3006937288579042	0.17931398527248218	0.19721434656264705	0.3227779393069669	0.08872573741448461	0.2432658988884826	0.03388297474259069	0.05006649980975783	0.27068848059532785	-213.75720304856898	3.0408409200940714	4.449937146994534	8.031552667161465	4.918363472468058	6.199201563568764	1.394086388173925	1.1460160904509373	0.8386485379047233	0.46019588865321653	0.34672084962212474	12	12	12	12	12	12	12	11	11	11	2.025835705312801	
1800000	-43330.14871357186	-43131.75398637833	-198.39472719353185	-42991.732826903244	0.6530830939059272	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1.0485179134636522	0.3422984069093816	1.8707426570540635	0.2444820379908102	0.32381980965730567	1.5707821144514746	0.7258935049194651	0.2636218697151766	0.3561366666487013	0.6727453162961615	0.025225387221078973	0.6392052276442941	0.6630183379738042	0.1033374973719046	0.8407379463401761	3.8646478412324634	1.0485179134636522	0.0	0.0	0.2444820379908102	0.0	0.0	0.7258935049194651	0.0	0.0	0.6727453162961615	0.025225387221078973	0.0	0.0	0.0	0.8407379463401761	6.09089616977508E-4	0.06541264680022522	0.29980980410865415	0.18452681238055754	0.1948010076302915	0.32086237588049715	0.08409780329887362	0.18682679688607165	0.01781407907165937	0.05524541108260161	0.17822054790501637	-180.52755810928696	4.5188655725855975	7.385877172171256	5.421672792954852	3.8512865483897847	2.0696112163716798	1.5596494249597765	1.1658712907313338	0.9571705277410578	0.35544373006870755	0.06964521560735545	12	12	12	12	12	12	12	11	11	11	0.3812068203359426	
2100000	-43320.938621105044	-43121.995223911006	-198.94339719403507	-42978.83210895528	0.5762455823842701	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1.9515307681724374	0.37825263440412366	0.5407852049915526	1.1129998798419385	0.2741799740378766	0.400414173343601	1.562455616827053	0.29232308214542024	0.08051267645948212	0.11220969614722304	0.8690704577205808	0.027701995992941285	0.34904250754820376	0.638327305456711	0.4985811716513028	3.250333482796903	1.9515307681724374	0.0	0.0	1.1129998798419385	0.2741799740378766	0.0	1.562455616827053	0.0	0.0	0.11220969614722304	0.8690704577205808	0.0	0.0	0.0	0.4985811716513028	5.253082175994284E-4	0.08774762236147977	0.2984192825436597	0.18038337197667623	0.19357226570908534	0.32762507977057903	0.07211318926982699	0.28280059197816887	0.023725193543282858	0.08103793584382837	0.23184545851142682	-176.56357146023407	4.326746712543579	5.472354450491048	8.071897768113901	7.334639071842944	2.3300610468412684	1.2120314213665515	1.6439005002759577	0.392419960108349	0.2562953603032121	0.08213042716980505	12	12	12	12	12	12	12	11	11	11	2.8045607059992133	
2400000	-43345.26336431926	-43130.3860797192	-214.87728460005738	-42991.43554440024	0.6346046198376056	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1.0079698288967587	1.4925628524920795	0.2665994806930309	0.7299899831168912	0.8288145501817084	2.5219791516222427	1.1657134435378047	1.6218238792692485	0.3399093219180048	1.9565981428031554	0.589482526307094	3.730077444951467	0.36090673418983243	0.16290571853071303	0.5876862871175587	3.1137263149434546	1.0079698288967587	0.0	0.0	0.7299899831168912	0.0	0.0	1.1657134435378047	0.0	0.3399093219180048	1.9565981428031554	0.0	0.0	0.0	0.0	0.5876862871175587	5.723873450306428E-4	0.20293998813536396	0.29767087070110954	0.18415786409019372	0.19535732420544905	0.322813941003248	0.05704238331569089	0.25620002697937966	0.029434295571523827	0.09733799361928312	0.3337905808555971	-184.18142507308613	3.9933179185100105	4.683559216863837	6.131183980463158	9.089256601143944	2.056603624513639	2.5930608811270055	2.119737938778681	0.6372212420860374	0.2543232988078752	0.1149032709514831	12	12	12	12	12	12	12	11	11	11	3.5327756947860376	
2700000	-43345.601428555274	-43112.955247857215	-232.64618069805715	-42976.41147228144	0.6689133364209711	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1.1312261747977472	0.20467919284533997	0.3808123560124671	0.5245487290813013	1.0693694203764854	0.5744277999065565	1.3587065656632145	0.09696157406520725	0.1645295919686081	1.5117578826094997	0.38866191661481814	0.09809701670532589	0.37122709895575146	0.3243683661510065	1.0429242241547194	2.9557711336655914	1.1312261747977472	0.20467919284533997	0.3808123560124671	0.5245487290813013	1.0693694203764854	0.0	1.3587065656632145	0.0	0.1645295919686081	1.5117578826094997	0.0	0.09809701670532589	0.0	0.0	1.0429242241547194	5.024478270330599E-4	0.07072366342037875	0.29853789294423816	0.17959977869352778	0.1934348106911738	0.3284275176710607	0.09389100966102004	0.19984185954794126	0.03657494882760915	0.03011561317513511	0.2661629348321777	-204.64025072844882	2.5599209180035727	5.916372961889818	6.878088190084534	3.621506384959081	4.703571903905069	4.088621488634508	0.7326904592010878	0.41839448584070843	0.2900934334511525	0.23967292486951958	12	12	12	12	12	12	12	11	11	11	3.8734280276322606	
